"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"6737","10.1002/9783527670819.ch21",,"DLS:000008000006737","Time‐resolved small‐angle X‐ray scattering","Johan E. Ten Elshof, Rogier Besselink, Tomasz M. Stawski, Hessel L. Castricum","false","Published (Approved)","08/2015","","Book Chapter","The Sol-gel Handbook-synthesis, Characterization, And Applications: Synthesis, Characterization And Applications, 3-volume Set",,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Materials, Chemistry","","mesostructured silica; organically modified silica; SAXS experiments; sol-gel systems; time-resolved small-angle X-ray scattering; time-resolved studies; titanates; zirconates",,"Chemistry, Materials Science, Scattering, Small Angle X-ray Scattering (SAXS)","3527670815",,"09/04/2016"
"6101","10.1016/bs.mie.2015.02.004","26068747","DLS:000000000006101","Resolving individual components in protein–RNA complexes using small-angle X-ray scattering experiments","Robert Rambo","false","Published (Approved)","04/2015","","Book Chapter","Methods In Enzymology","558","363–390",,"false",,"false","false","",,,"Biology and Bio-materials, Technique Development","","Complexes; Flexibility; Modeling; MONSA; Protein; RNA; SAXS; ScÅtter; Volume-of-correlation; Volumetric","Enzymes","Technique Development - Life Sciences & Biotech, Life Sciences & Biotech",,"12","12/01/2016"
"5161",,,"DLS:000005000005161","Single photon processing hybrid pixel detectors","Erik Fröjdh","false","Published (Approved)","03/2015","","Book Chapter","Journal Of Superconductivity And Novel Magnetism",,,,"false",,"true","true","I15-Extreme Conditions",,,"Physics, Engineering","",,,"Detectors, Physics, Engineering & Technology, Diffraction","978-1-4822-6220-9",,"08/07/2015"
"5576","10.1007/978-1-4939-2877-4_19","26404158","DLS:000011000005576","Circular dichroism for the analysis of protein-DNA interactions","Garry Scarlett, Giuliano Siligardi, Geoff Kneale","false","Published (Approved)","03/2015","9543","Book Chapter",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Chemistry, Technique Development, Biology and Bio-materials","","Circular Dichroism; Synchrotron Cd; Dna–Protein Interactions",,"Biochemistry, Technique Development - Life Sciences & Biotech, Chemistry, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"28/10/2015"
"6010","10.1007/978-94-007-7604-3_29-1",,"DLS:000016000006010","Magnetic dichroism studies of spintronic structures","Wenqing Liu, Sameh Hassan, Jill Weaver, Gerrit Van Der Laan","false","Published (Approved)","03/2015","12660","Book Chapter","Null",,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials","","spintronics","Spintronics","Quantum Materials, Physics, Electronics, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"27/12/2015"
"4773","10.1007/978-1-4939-2230-7_14","25502204","DLS:000011000004773","CD spectroscopy: an essential tool for quality control of protein folding","Giuliano Siligardi, Rohanah Hussain","false","Published (Approved)","02/2015","8714, 8893","Book Chapter","Null",,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Technique Development","","Circular Dichroism (Cd); Synchrotron Radiation Circular Dichroism (SRCD); Protein Secondary Structure; Local Tertiary Structure; High-Throughput Cd (Htcd); SRCD Uv-Denaturation Assay",,"Technique Development - Life Sciences & Biotech, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,"978-1-4939-2229-1","25/02/2015"
"5046","10.1201/b15674",,"DLS:000006000005046","Magnetic X-ray scattering","Steve Collins, Christian Gutt, Michael Sprung","false","Published (Approved)","02/2015","","Book Chapter","Null",,,,"false",,"true","true","I16-Materials and Magnetism",,,"Technique Development, Materials, Physics","",,,"Technique Development - Materials Science, Physics, Technique Development - Physics, Materials Science",,,"07/05/2015"
"4562","10.1007/978-3-662-44559-4_19",,"DLS:000014000004562","Solid state platinum speciation from X-ray absorption spectroscopic studies of fresh and road aged three way and diesel vehicle emission control catalysts","Tim Hyde, Gopinathan Sankar","true","Published (Approved)","11/2014","5737, 2081","Book Chapter",,,,,"false",,"true","true","B18-Core EXAFS","20-BM at APS",,"Environment, Chemistry, Engineering","","Metallic Platinum; White Line Intensity; Vehicle Emission Control; Diesel Vehicle Emission; Bimetallic Component",,"Automotive, Desertification & Pollution, Earth Sciences & Environment, Physical Chemistry, Catalysis, Chemistry, Engineering & Technology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS), X-ray Absorption Near Edge Structure (XANES)",,,"08/01/2015"
"6190","10.1016/B978-0-12-801075-4.00009-4","25287842","DLS:000000000006190","Critical step-by-step approaches toward correlative fluorescence/soft X-ray cryo-microscopy of adherent mammalian cells","Kyle C. Dent, Christoph Hagen, Kay Grunewald","false","Published (Approved)","10/2014","","Book Chapter","Methods In Cell Biology","124","179–216",,"false",,"false","false","",,,"Biology and Bio-materials","Data acquisition","Correlative microscopy; Fluorescence cryo-microscopy; Integrative structural biology; Structural cell biology; X-ray imaging; soft X-ray cryo-microscopy",,"Structural biology, Life Sciences & Biotech","0091-679X","9","01/02/2016"
"6598","10.1016/B978-0-12-801075-4.00008-2",,"DLS:00003D000006598","Correlative cryo-fluorescence and cryo-soft X-ray tomography of adherent cells at european synchrotrons","Raffaella Carzaniga, Marie- Charlotte Domart, Liz Duke, Lucy M. Collinson","false","Published (Approved)","10/2014","","Book Chapter",,,,,"false",,"true","true","B24-Cryo Soft X-ray Tomography ","HZB-BESSY II; ALBA","BESSY; ALBA","Biology and Bio-materials","","CLEM; Correlative; Cryo-fluorescence; Cryo-soft X-ray tomography; Cryo-SXT; CLXM; Organelle; Endosome;",,"Life Sciences & Biotech, Imaging, Tomography, Cryo-soft X-ray Tomography (Cryo-SXT)",,"8","17/03/2016"
"3833","10.1007/978-3-319-03032-6_9",,"DLS:000000000003833","25 years of magnetic X-ray dichroism","Gerrit Van Der Laan","false","Published (Approved)","11/2013","","Book Chapter",,,,,"false",,"false","false","",,,"Physics, Materials","Theoretical Physics","Circular Dichroism; Magnetic Circular Dichroism; Linear Dichroism; Core Hole; Orbital Magnetic Moment",,"Physics, Magnetism, Materials Science",,,"22/03/2014"
"3834","10.1007/978-3-319-03032-6_8",,"DLS:000000000003834","Anisotropic X-ray magnetic linear dichroism","Gerrit Van Der Laan","false","Published (Approved)","11/2013","","Book Chapter",,,,,"false",,"false","false","",,,"Physics","Theoretical Physics","Angular Dependence; Isotropic Part; Anisotropic Part; Thin Black Line; Independent Spectrum",,"Physics, Magnetism, Theoretical Physics",,,"22/03/2014"
"6182","10.1016/B978-0-12-416617-2.00019-9",,"DLS:000008000006182","Synchrotron X-ray nanomechanical imaging of mineralized fiber composites","Angelo Karunaratne, Nicholas J. Terrill, Himadri S. Gupta","false","Published (Approved)","11/2013","","Book Chapter","Methods In Enzymology","532","415–473",,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Engineering, Materials","Data acquisition","Nanomechanical imaging; Bone matrix properties; Mineralized collagen fibril; In situ synchrotron microprobe techniques; Small-angle X-ray scattering; Wide-angle X-ray diffraction; Nanoscale models of deformation",,"Materials Engineering & Processes, Materials Science, Engineering & Technology, Composite Materials, Scattering, Small Angle X-ray Scattering (SAXS)","0076-6879","19","01/02/2016"
"3427","10.1016/B978-0-12-416596-0.00008-7",,"DLS:000007000003427","X-ray absorption spectroscopy: a tool to investigate the local structure of metal-based anticancer compounds in vivo","Alfred Hummer, Annette Rompel","false","Published (Approved)","09/2013","1640, 6303","Book Chapter","Advances in Protein Chemistry and Structural Biology","93","257-305",,"false",,"true","true","I18-Microfocus Spectroscopy","ESRF; The Angstromquelle Karlsruhe; Deutsche Elektronensynchrotron",,"Chemistry, Medicine, Biology and Bio-materials","","X-Ray Absorption; Xanes; EXAFS;Inorganic Medicinal Chemistry",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Chemistry, Inorganic Chemistry, Drug Discovery, Life Sciences & Biotech, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,"8","17/09/2013"
"4167","10.1016/B978-0-08-098338-7.00003-0",,"DLS:00000B000004167","Gold nanoparticles for imaging and radiotherapy","Stephen Mcmahon, Fred Currell","false","Published (Approved)","09/2013","8062","Book Chapter","Frontiers Of Nanoscience","5","5",,"false",,"true","true","B16-Test Beamline, I15-Extreme Conditions","ID17 at ESRF",,"Medicine, Materials, Biology and Bio-materials","","Nanoparticle; Radiation; Radiotherapy; X-Ray; Imaging; Gold; Cancer Therapy",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Materials Science, Nanoscience/Nanotechnology, Life Sciences & Biotech, Imaging","978-0-08-098338-7","3","30/06/2014"
"3185","10.1002/9781118540350.ch12",,"DLS:000000000003185","Polyamorphism and liquid–liquid phase transitions in amorphous silicon and supercooled Al2O3–Y2O3 liquids","Paul F. Mcmillan, G. Neville Greaves, Mark Wilson, Martin C. Wilding, Dominik Daisenberger","false","Published (Approved)","04/2013","","Book Chapter",,,,,"false",,"false","false","",,,"Physics, Chemistry","","Polyamorphism And Liquid–Liquid; Al2O3–Y2O3, Anomalies In Melting; Si And Ge, Negative Melting/Llpt; Al2O3–Y2O3, Entropy-Driven Llpt; Al2O3–Y2O3, Llpt/Metastable",,"Physics, Physical Chemistry, Chemistry","9781118453445","12","15/04/2013"
"3074","10.1021/bk-2012-1120.ch038",,"DLS:000011000003074","Structure and stability of proteins interacting with nanoparticles","Luigi Calzolai, Stefania Laera, Giacomo Ceccone, Francois Rossi","false","Published (Approved)","12/2012","7993, 7505","Book Chapter",,,,,"false",,"true","true","B23-Circular Dichroism","No",,"Biology and Bio-materials, Chemistry, Materials","","Nanoparticle;  Circular Dichroism;  Proteins;  Toxicology",,"Biochemistry, Chemistry, Materials Science, Nanoscience/Nanotechnology, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"25/03/2013"
"2051","10.1007/978-3-642-23132-2_2",,"DLS:000009000002051","Experimental techniques","David Millar","false","Published (Approved)","09/2012","","Book Chapter",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction, I15-Extreme Conditions",,,"Technique Development, Materials","","Neutron Powder Diffraction; Backing Plate; Ruby Fluorescence; Ruby Fluorescence Method; Diamond Culet",,"Technique Development - Materials Science, Materials Science, Diffraction, X-ray Powder Diffraction",,,"03/10/2011"
"2607","10.1016/B978-0-08-095167-6.00841-7","978-0-08-095168-3","DLS:000011000002607","Spectroscopic analysis: Synchrotron radiation circular dichroism","Rohanah Hussain, Tamas Javorfi, Giuliano Siligardi","false","Published (Approved)","09/2012","","Book Chapter",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials","","B23 beamline; Capillary cells; Circular dichroism spectroscopy; Ligand-binding interaction; Long pathlength microcell; Protein secondary structure; SRCD; UV denaturation assay",,"Structural biology, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"01/10/2012"
"2243","10.1039/9781849731997-00067",,"DLS:000013000002243","Infrared synchrotron radiation beamlines: high brilliance tools for IR spectromicroscopy","Augusto Marcelli, Gianfelice Cinque","false","Published (Approved)","12/2011","","Book Chapter","Test",,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Medicine, Biology and Bio-materials","","Biomedical;  Infrared Microspectroscopy",,"Life Sciences & Biotech",,,"09/03/2012"
"2284","10.1007/978-1-61779-346-2_6",,"DLS:000002000002284","Expression, purification and crystallization of Neisserial outer membrane proteins","Muhammad Saleem, Jeremy Moore, Jeremy Derrick","false","Published (Approved)","09/2011","7146","Book Chapter",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","Neisseria Meningitidis; Outer Membrane Protein; Pora Porin;  Refolding; Crystallization","Bacteria","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"27/03/2012"
"4109","10.1007/978-1-60327-223-0_5",,"DLS:000011000004109","Circular dichroism and its use in protein-folding studies","David T. Clarke","false","Published (Approved)","09/2011","7290, 6131","Book Chapter","Null",,,,"false",,"true","true","B23-Circular Dichroism","Yes, CD12",,"Biology and Bio-materials, Materials, Medicine","","Protein folding; Circular dichroism; Stopped-flow; Ultraviolet spectroscopy; Protein secondary and tertiary structure",,"Biochemistry, Chemistry, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"06/05/2014"
"1835",,,"DLS:00000F000001835","Casein and dental erosion","A. White, W. Briscoe, M. Barbour","false","Published (Approved)","08/2011","","Book Chapter",,,,,"false",,"true","true","I07-Surface & interface diffraction",,,"Biology and Bio-materials, Physics","",,,"Surfaces, Dentistry, Physics, Health & Wellbeing, Life Sciences & Biotech, Diffraction, Surface X-ray Diffraction",,,"22/08/2011"
"428","10.1039/BK9781849730099-00226",,"DLS:000000000000428","Circular dichroism","Maria J. Schilstra, Stephen R. Martin, Giuliano Siligardi","false","Published (Approved)","04/2011","","Book Chapter",,,,,"false",,"false","false","",,,"Biology and Bio-materials","",,,"Biophysics, Life Sciences & Biotech","978-1-84973-266-6","7","26/03/2010"
"1004","10.1007/978-3-642-04498-4_8",,"DLS:000006000001004","Resonant X-ray scattering and absorption","S. P. Collins, A. Bombardi","false","Published (Approved)","08/2010","","Book Chapter",,,,,"false",,"true","true","I16-Materials and Magnetism",,,"Physics","Theoretical Physics",,,"Physics, Scattering, Resonant Soft X-ray Scattering (RSXS), Theoretical Physics","978-3642044977","8","12/08/2010"
"1411","10.1007/978-3-642-04498-4_11",,"WOS:000283760100011","Magnetic structure of actinide metals","G. Van Der Laan, K. T. Moore","false","Published (Approved)","01/2010","","Book Chapter","Magnetism And Synchrotron Radiation: New Trends","133","313-344","5th School on Magnetism and Synchrotron Radiation","false",,"false","false","",,,"Physics","",,,"Physics, Magnetism","978-3-642-04498-4",,"17/12/2010"
"2086","10.1016/B978-0-12-374413-5.00031-2",,"DLS:000000000002086","Applications of circular dichroism","Giuliano Siligardi, Rohanah Hussain","false","Published (Approved)","01/2010","","Book Chapter",,,,,"false",,"false","false","",,,"Technique Development, Biology and Bio-materials, Chemistry","","Circular Dichroism; Dissociation Constant; Ligand Interaction; Protein–Protein Interactions",,"Biochemistry, Technique Development - Life Sciences & Biotech, Chemistry, Life Sciences & Biotech","978-0-12-374413-5",,"24/10/2011"
"342",,,"DLS:000000000000342","Enzyme-RNA substrate recognition in RNA-modifying enzymes","Robert Byrne, David Waterman, Fred Antson","false","Published (Approved)","06/2009","","Book Chapter",,,,,"false",,"false","false","",,,"Biology and Bio-materials","",,"Enzymes","Structural biology, Life Sciences & Biotech",,,"23/03/2010"
"1013","10.1007/978-0-387-73657-0_28",,"WOS:000265773200028","Introduction of N-alkyl residues in proline-rich peptides: effect on SH3 binding affinity and peptide conformation","Paolo Ruzza, Chiara Rubini, Giuliano Siligardi, Rohanah Hussain, Andrea Calderan, Andrea Guiotto, Luca Cesaro, Anna M. Brunati, Arianna Donella-Deana","false","Published (Approved)","01/2009","2023","Book Chapter","Peptides For Youth","611","65-66","20th American-Peptide-Society Symposium","false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Chemistry","","Conformational Property; Proline Residue; Pipecolic Acid; Helix Conformation; Peptide Binding Affinity",,"Biochemistry, Chemistry, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"16/08/2010"
"858","10.1007/978-3-642-03118-2",,"DLS:000000000000858","Introduction to the graphical theory of angular momentum","Ewald Balcar, Stephen Lovesey","false","Published (Approved)","01/2009","","Book Chapter",,,,,"false",,"false","false","",,,"Physics","Theoretical Physics",,,"Quantum Materials, Physics, Materials Science, Theoretical Physics",,,"02/07/2010"
"743","10.1098/rsta.2008.0221","18826915","DLS:000000000000743","Origin and differentiation of the Earth: past to present. Preface","Andrew Jephcoat, Alex N. Halliday","false","Published (Approved)","11/2008","","Book Chapter",,,,,"false",,"false","false","",,,"Earth Science, Chemistry","",,,"Earth Sciences & Environment, Geology, Geochemistry",,,"20/05/2010"
"658","10.1002/9780470022184.hmm120",,"DLS:000000000000658","X-ray and neutron scattering by magnetic materials","Hitoshi Tanaka, Stephen Lovesey","false","Published (Approved)","07/2007","","Book Chapter",,,,,"false",,"false","false","",,,"Physics, Materials","",,,"Physics, Magnetism, Materials Science","9780470022184",,"26/04/2010"
