"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"16980",,,"DLS:000002000016980","MX at Diamond aids drug development for motor neurone disease","Diamond Light Source","false","Published (Approved)","10/2020","21970","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength), I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine, Chemistry","","SOD1; Ebselen; Drug design; Neurodegeneration; Motor neuron disease","Motor Neurone Disease","Neurodegenerative Diseases, Non-Communicable Diseases, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"15/01/2024"
"16978",,,"DLS:000000000016978","Marine bacteria can extract all phosphate from seawater using positive charge of their cell membrane","Diamond Light Source","false","Published (Approved)","10/2020","","Science Highlight",,,,,"false",,"false","false","",,,"Biology and Bio-materials, Chemistry, Earth Science","","Biogeochemistry; Cell biology; Ecology; Microbiology","Bacteria","Earth Sciences & Environment, Marine science/Oceanography, Biochemistry, Chemistry, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF)",,,"15/01/2024"
"16981",,,"DLS:000005000016981","Nanocrystals can cause unexpectedly violent volcanic eruptions","Diamond Light Source","false","Published (Approved)","10/2020","17615, 20447","Science Highlight",,,,,"false",,"true","true","I15-Extreme Conditions, I22-Small angle scattering & Diffraction",,,"Earth Science","",,"Volcanology","Earth Sciences & Environment, Natural disaster, Geology, Diffraction, Scattering, Small Angle X-ray Scattering (SAXS), Wide Angle X-ray Scattering (WAXS), Geochemistry",,,"15/01/2024"
"16983",,,"DLS:000016000016983","High-speed devices – What happens beneath the surface?","Diamond Light Source","false","Published (Approved)","09/2020","23895","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials, Technique Development","","XMCD; spintronics; magnetic spectroscopy","Ferromagnetism; Data Storage","Surfaces, Quantum Materials, Hard condensed matter - electronic properties, Physics, Components & Micro-systems, Information & Communication Technologies, Technique Development - Physics, Magnetism, Materials Science, interfaces and thin films, Scattering, Resonant Soft X-ray Scattering (RSXS)",,,"16/01/2024"
"16984",,,"DLS:000000000016984","A doped graphene catalyst improves lithium-sulfur battery performance","Diamond Light Source","false","Published (Approved)","09/2020","","Science Highlight",,,,,"false",,"true","true","E02-JEM ARM 300CF",,,"Chemistry, Materials, Energy","","Batteries; Electrocatalysi","Batteries; Lithium-Sulphur","Energy Storage, Energy, Physical Chemistry, Catalysis, Energy Materials, Chemistry, Materials Science, Microscopy, Electron Microscopy (EM), Scanning Transmission Electron Microscopy (STEM)",,,"16/01/2024"
"16985",,,"DLS:00003D000016985","The dynamic duo","Diamond Light Source","false","Published (Approved)","08/2020","21046, 18314","Science Highlight",,,,,"false",,"true","true","B24-Cryo Soft X-ray Tomography ",,,"Technique Development, Biology and Bio-materials","","correlative imaging; structured illumination microscopy; X-ray tomography; reovirus biology; CLX","Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Technique Development - Life Sciences & Biotech, Life Sciences & Biotech, Microscopy, X-ray Microscopy, Correlative Light X-ray Microscopy (CLXM)",,,"16/01/2024"
"16997",,,"DLS:000016000016997","Coherent transfer of spin angular momentum by evanescent spin waves within antiferromagnetic NiO","Diamond Light Source","false","Published (Approved)","07/2020","17745, 19116, 20760","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering","Advanced Light Source",,"Materials, Physics, Information and Communication Technology","","Dynamic spin injection; Magnetization dynamics; Magnons; Spin current; Spin dynamics; Spin transfer torque; Spin waves","Spintronics; Antiferromagnetism","Quantum Materials, Hard condensed matter - electronic properties, Physics, Electronics, Magnetism, Materials Science, Spectroscopy, Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"17/01/2024"
"16986",,,"DLS:000000000016986","Exploring the science of superconductors","Diamond Light Source","false","Published (Approved)","07/2020","19886, 21184, 21277","Science Highlight",,,,,"false",,"true","true","I21-Resonant Inelastic X-ray Scattering (RIXS)",,,"Physics, Materials","","charge-density waves; resonant inelastic X-ray scattering; phonon anomaly; high-temperature; superconducting cuprates",,"Superconductors, Quantum Materials, Hard condensed matter - electronic properties, Physics, Materials Science, Scattering, Resonant Inelastic X-ray Scattering (RIXS)",,,"16/01/2024"
"16998",,,"DLS:000013000016998","A polymer coating makes Metal Organic Frameworks better at delivering drugs","Diamond Light Source","false","Published (Approved)","06/2020","14902, 20281","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Materials, Medicine, Chemistry","","nanocomposite; drug delivery; 5-fluorouracil (5-FU); metal−organic framework (MOF); drug@MOF; in situ microspectroscopy; synchrotron radiation; density functional theory (DFT)",,"Drug Delivery, Health & Wellbeing, Chemistry, Materials Science, Metal-Organic Frameworks, Composite Materials, Nanoscience/Nanotechnology, Polymer Science, Life Sciences & Biotech, Metallurgy, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR), Organometallic Chemistry",,,"17/01/2024"
"17001",,,"DLS:000013000017001","Clay haloes preserve ancient fossils: An infrared view","Diamond Light Source","false","Published (Approved)","06/2020","15975, 21059","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy",,,"Earth Science","","metazoan antiquity; clay minerals; taphonomy; early eukaryotes; complex life; Proterozoic eon",,"Earth Sciences & Environment, Mineralogy, Palaeontology, Geology, Spectroscopy, Infrared Spectroscopy, Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR)",,,"19/01/2024"
"17004",,,"DLS:000015000017004","Diamond’s 9000th publication: green materials for thermal energy storage","Diamond Light Source","false","Published (Approved)","05/2020","24748","Science Highlight",,,,,"false",,"true","true","B21-High Throughput SAXS",,,"Materials, Chemistry, Energy","","colloidal lignin particles; lignin nanoparticles; nanocomposite; thermal energy storage; hybrid material engineering",,"Energy Storage, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Energy Materials, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Scattering, Small Angle X-ray Scattering (SAXS)",,,"19/01/2024"
"17002",,,"DLS:00001A000017002","Molecular probes challenge prevalent view of zinc oxide surfaces","Diamond Light Source","false","Published (Approved)","05/2020","11415, 13740, 19033","Science Highlight",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Physics, Materials, Chemistry","","Adsorption; Reactions at surfaces & chemisorption; Structural properties; Surface reconstruction; Density functional theory; X-ray standing waves",,"Surfaces, Physics, Physical Chemistry, Hard condensed matter - structures, Catalysis, Chemistry, Materials Science, Diffraction, X-ray Standing Wave (XSW)",,,"19/01/2024"
"17003",,,"DLS:000008000017003","Using state-of-the-art nanocarriers to beat bacterial resistance","Diamond Light Source","false","Published (Approved)","05/2020","","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Biology and Bio-materials, Materials, Medicine","","antibacterial nanocarriers; antimicrobial peptides; cell proliferation; SAXS; stabilizer‐free cubosomes","Bacteria","Drug Delivery, Pathogens, Antibiotic Resistance, Infectious Diseases, Biomaterials, Health & Wellbeing, Soft condensed matter physics, Materials Science, Nanoscience/Nanotechnology, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"19/01/2024"
"17006",,,"DLS:000000000017006","Isn’t it exciting? RIXS has a new trick up its sleeve","Diamond Light Source","false","Published (Approved)","04/2020","","Science Highlight",,,,,"false",,"true","true","I21-Resonant Inelastic X-ray Scattering (RIXS)",,,"Physics, Technique Development, Materials","","Resonant inelastic x-ray scattering; Many-body techniques; Magnons; Antiferromagnets; Magnetic insulators","Antiferromagnetism","Quantum Materials, Hard condensed matter - electronic properties, Multiferroics, Physics, Technique Development - Physics, Magnetism, Materials Science, Scattering, Resonant Inelastic X-ray Scattering (RIXS)",,,"19/01/2024"
"17015",,,"DLS:00001C000017015","Chirality is key: The discovery of chiral topological materials opens the door to exotic phenomena","Diamond Light Source","false","Published (Approved)","04/2020","19883, 21400","Science Highlight",,,,,"false",,"true","true","I05-ARPES",,,"Physics, Materials","","Electronic properties and materials; Topological matter",,"Quantum Materials, Hard condensed matter - electronic properties, Physics, Electronics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES), High Resolution ARPES (HR-ARPES), Nano ARPES",,,"23/01/2024"
"17005",,,"DLS:000016000017005","Discovery of a novel magnetic skyrmion surface state","Diamond Light Source","false","Published (Approved)","04/2020","17612","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering","SEXTANTS at SOLEIL",,"Physics, Materials, Information and Communication Technology","","Skyrmions; perpendicular skyrmion lattice; surface confinement","Skyrmions; Data Storage","Surfaces, Quantum Materials, Hard condensed matter - electronic properties, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, interfaces and thin films, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"19/01/2024"
"17016",,,"DLS:000001000017016","Engineering antibodies to treat cystic fibrosis","Diamond Light Source","false","Published (Approved)","03/2020","12718, 9426","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Chloride channels; Membrane proteins; X-ray crystallograph","Cystic Fibrosis","Non-Communicable Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"23/01/2024"
"17017",,,"DLS:000011000017017","Learning how breast cancer cells evade the immune system","Diamond Light Source","false","Published (Approved)","02/2020","20755","Science Highlight",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Biology and Bio-materials, Chemistry, Medicine","","galectin-9; TIM-3; breast cancer; immune evasion; immune surveillance","Breast Cancer","Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Drug Discovery, Life Sciences & Biotech, Spectroscopy, Circular Dichroism (CD)",,,"23/01/2024"
"17020",,,"DLS:00000D000017020","'Russian doll' molecules could really clean up","Diamond Light Source","false","Published (Approved)","01/2020","15768","Science Highlight",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","","Encapsulation; Molecular structure; Cavities; Cesium; Cation",,"Molecular Complexes, Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"23/01/2024"
"17019",,,"DLS:000016000017019","Picosecond magnetization dynamics of spin modes revealed by diffractive ferromagnetic resonance","Diamond Light Source","false","Published (Approved)","01/2020","18898","Science Highlight",,,,,"false",,"true","true","I10-Beamline for Advanced Dichroism - scattering",,,"Physics, Materials, Information and Communication Technology","","Ferromagnetic resonance; multiferroics; topological spin texture; magnetic phase diagram; resonant elastic X-ray scattering","Spintronics; Ferromagnetism; Data Storage","Quantum Materials, Hard condensed matter - electronic properties, Multiferroics, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Scattering, Resonant Elastic X-ray Scattering (REXS)",,,"23/01/2024"
"17021",,,"DLS:00001A000017021","Sizing up red phosphorus for use in future battery technologies","Diamond Light Source","false","Published (Approved)","01/2020","18974","Science Highlight",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Chemistry, Energy","","Composites; Phosphorus; Electrodes; Particle size; Materials","Batteries; Sodium-ion","Surfaces, Energy Storage, Energy, Physics, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Chemical Engineering, Engineering & Technology, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS)",,,"23/01/2024"
"17018",,,"DLS:000009000017018","Making simulated cosmic dust - in the microwave!","Diamond Light Source","false","Published (Approved)","01/2020","15125","Science Highlight",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction, I22-Small angle scattering & Diffraction",,,"Physics, Chemistry","","solid state; ISM; dust; circumstellar matter; protoplanetary disks; comets","Comets","Physics, Chemistry, Inorganic Chemistry, Diffraction, Scattering, X-ray Powder Diffraction, Small Angle X-ray Scattering (SAXS), Total Scattering, Wide Angle X-ray Scattering (WAXS), Astronomy & Astrophysics, Astroparticles",,,"23/01/2024"
"17029",,,"DLS:000000000017029","The role of superstructure in first-cycle voltage loss in Li-ion batteries","Diamond Light Source","false","Published (Approved)","12/2019","","Science Highlight",,,,,"false",,"true","true","I21-Resonant Inelastic X-ray Scattering (RIXS)",,,"Materials, Chemistry, Energy","","Batteries; Energy","Batteries; Lithium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Scattering, Spectroscopy, Resonant Inelastic X-ray Scattering (RIXS), X-ray Absorption Spectroscopy (XAS)",,,"24/01/2024"
"17031",,,"DLS:000002000017031","DNA SOS: Understanding DNA signaling pathways","Diamond Light Source","false","Published (Approved)","11/2019","18069","Science Highlight",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength), I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry, Medicine","","ADPRH; ADPRHL2; DNA-damage; ADP-ribosylation; PARP; PARG; metalloenzyme","Enzymes","Health & Wellbeing, Biochemistry, Catalysis, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"24/01/2024"
"17030",,,"DLS:000000000017030","Designer enzymes on the way","Diamond Light Source","false","Published (Approved)","11/2019","20975","Science Highlight",,,,,"false",,"true","true","Krios II-Titan Krios II at Diamond",,,"Biology and Bio-materials, Chemistry, Engineering","","Biocatalysis; Electron microscopy; Hydrolases; Protein design; Secondary metabolism","Enzymes","Plant science, Biotechnology, Biochemistry, Catalysis, Chemistry, Structural biology, Engineering & Technology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"24/01/2024"
"17041",,,"DLS:000015000017041","New structure for human flu virus protein","Diamond Light Source","false","Published (Approved)","09/2019","10627, 14744, 19946, 14856, 20233","Science Highlight",,,,,"false",,"true","true","B21-High Throughput SAXS, I03-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography, Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials, Medicine","",,"Influenza; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Microscopy, Scattering, Macromolecular Crystallography (MX), Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM), Small Angle X-ray Scattering (SAXS)",,,"29/01/2024"
"17040",,,"DLS:00000A000017040","A new target for malaria research","Diamond Light Source","false","Published (Approved)","09/2019","10071","Science Highlight",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography","BM14, ID29 at ERSF",,"Biology and Bio-materials, Chemistry, Medicine","","malaria; cryptosporidiosist; RNA synthetase","Malaria; Enzymes","Infectious Diseases, Disease in the Developing World, Health & Wellbeing, Biochemistry, Chemistry, Structural biology, Organic Chemistry, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Parasitology",,,"29/01/2024"
"17049",,,"DLS:000017000017049","Bigger is better for bumblebee eyes","Diamond Light Source","false","Published (Approved)","08/2019","13848, 16052","Science Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Biology and Bio-materials, Environment","","insect; vision; microtomography; bumblebee; visual field",,"Earth Sciences & Environment, Ecosystems & Biodiversity, Life Sciences & Biotech, Imaging, Tomography",,,"31/01/2024"
"17051",,,"DLS:000000000017051","Direct synthesis of hydrogen peroxide using TS-1 supported catalysts","Diamond Light Source","false","Published (Approved)","07/2019","19246","Science Highlight",,,,,"false",,"true","true","E01-JEM ARM 200CF",,,"Chemistry","","Hydrogen Peroxide; Au−Pd-Pt; TS-1; Green Chemistry",,"Physical Chemistry, Catalysis, Chemistry, Microscopy, Spectroscopy, Electron Microscopy (EM), Energy Dispersive X-ray Spectroscopy (EDX), Scanning Transmission Electron Microscopy (STEM)",,,"31/01/2024"
"17050",,,"DLS:000000000017050","Cryo-EM structures show how vertical single β-barrel viruses manage self-assembly","Diamond Light Source","false","Published (Approved)","07/2019","17171","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","","Cryoelectron microscopy; Virus structures","Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"31/01/2024"
"17052",,,"DLS:000007000017052","After the flood: Investigating vanadium geochemistry following a mine tailings dam failure","Diamond Light Source","false","Published (Approved)","07/2019","15046","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Environment, Chemistry, Earth Science","","Vanadium; Mount Polley; tailings; magnetite; titanite; XANES",,"Desertification & Pollution, Earth Sciences & Environment, Mineralogy, Natural disaster, Chemistry, Inorganic Chemistry, Geology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES), Geochemistry",,,"31/01/2024"
"17054",,,"DLS:00001B000017054","Potassium hunting on protein factories","Diamond Light Source","false","Published (Approved)","07/2019","","Science Highlight",,,,,"false",,"true","true","I23-Long wavelength MX",,,"Biology and Bio-materials, Chemistry","","Potassium; Ribosome; X-ray crystallography","Bacteria","Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Long Wavelength Crystallography",,,"31/01/2024"
"17053",,,"DLS:000004000017053","Feeling the strain: shear effects in magnetoelectric switching","Diamond Light Source","false","Published (Approved)","06/2019","8876","Science Highlight",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Materials, Physics, Information and Communication Technology","","Magnetic properties and materials; Materials science","Data Storage; Ferroelectricity; Ferromagnetism","Quantum Materials, Hard condensed matter - electronic properties, Multiferroics, Physics, Electronics, Components & Micro-systems, Information & Communication Technologies, Magnetism, Materials Science, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"31/01/2024"
"17063",,,"DLS:00000F000017063","A novel synchrotron technique for studying diffusion in solids","Diamond Light Source","false","Published (Approved)","05/2019","","Science Highlight",,,,,"false",,"true","true","I07-Surface & interface diffraction",,,"Technique Development, Materials, Physics","",,,"Technique Development - Materials Science, Physics, Technique Development - Physics, Materials Science, Nanoscience/Nanotechnology, Imaging, Coherent Diffraction Imaging (CDI), Bragg CDI",,,"05/02/2024"
"17064",,,"DLS:000013000017064","Synchrotron techniques allow geologists to study the surface of Mars","Diamond Light Source","false","Published (Approved)","05/2019","10328, 12761, 13690, 16688, 19641","Science Highlight",,,,,"false",,"true","true","B22-Multimode InfraRed imaging And Microspectroscopy, I18-Microfocus Spectroscopy",,,"Earth Science","",,"Mars; Meteorites","Earth Sciences & Environment, Mineralogy, Geology, Spectroscopy, Infrared Spectroscopy, X-ray Absorption Spectroscopy (XAS), Synchtron-based Fourier Transform Infrared Spectroscopy (SR-FTIR), X-ray Absorption Near Edge Structure (XANES), Planetary Geology",,,"05/02/2024"
"17062",,,"DLS:00003E000017062","How stained glass can help in the battle against superbugs","Diamond Light Source","false","Published (Approved)","05/2019","16079","Science Highlight",,,,,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)",,,"Biology and Bio-materials, Chemistry, Engineering","","Bioactive glass; antibacterial; vascularisation; VEGF; Hypoxia Inducible Factor-1 α (HIF-1α)","Bacteria; Fungi","Antibiotic Resistance, Biotechnology, Biomaterials, Health & Wellbeing, Chemistry, Materials Science, Engineering & Technology, Inorganic Chemistry, Life Sciences & Biotech, Diffraction, X-ray Powder Diffraction",,,"05/02/2024"
"17065",,,"DLS:000005000017065","From dust to diamonds: Studying the geological carbon cycle","Diamond Light Source","false","Published (Approved)","04/2019","10617, 11896, 15288, 17994","Science Highlight",,,,,"false",,"true","true","I15-Extreme Conditions","ID27 at ESRF",,"Earth Science","","carbonate; subduction; lower mantle; decarbonation; diamond",,"Earth Sciences & Environment, Geology, Diffraction, Geochemistry",,,"05/02/2024"
"17067",,,"DLS:000003000017067","Understanding the viruses that kill cancer cells","Diamond Light Source","false","Published (Approved)","04/2019","14843","Science Highlight",,,,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Adenovirus; DNA vaccines; Virus–host interactions; X-ray crystallography","Viruses","Vaccines, Pathogens, Non-Communicable Diseases, Infectious Diseases, Health & Wellbeing, Cancer, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"06/02/2024"
"17066",,,"DLS:00001C000017066","Demonstrating a weak topological insulator in bismuth iodide","Diamond Light Source","false","Published (Approved)","04/2019","15095, 16161","Science Highlight",,,,,"false",,"true","true","I05-ARPES","3.2L-Spectromicroscopy at Elettra Light Source",,"Materials, Physics","","Surfaces, interfaces and thin films; Topological matter",,"Surfaces, Quantum Materials, Physics, Hard condensed matter - structures, Electronics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES), Nano ARPES",,,"06/02/2024"
"17068",,,"DLS:000017000017068","Imaging dendrite growth in zinc-air batteries","Diamond Light Source","false","Published (Approved)","03/2019","4999","Science Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Materials, Energy","","battery degradation and failure; dendrite formation; synchrotron X-ray computed tomography; radiography; 3D imaging and quantification; FIB-SEM tomography; rechargeable zinc batteries","Batteries; Zinc-ion","Energy Storage, Energy, Energy Materials, Materials Science, Imaging, Tomography",,,"06/02/2024"
"17069",,,"DLS:000007000017069","X-ray fluorescence sheds light on the growth patterns of extinct hyaena","Diamond Light Source","false","Published (Approved)","03/2019","9488","Science Highlight",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","6-2 at Stanford Synchrotron Radiation Lightsource",,"Chemistry, Biology and Bio-materials, Earth Science","",,"Bone","Earth Sciences & Environment, Palaeontology, Biochemistry, Chemistry, Geology, Life Sciences & Biotech, Imaging, X-ray Fluorescence (XRF)",,,"06/02/2024"
"17070",,,"DLS:000008000017070","Diamond brings us a step closer to early detection of multiple sclerosis","Diamond Light Source","false","Published (Approved)","03/2019","15072","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction","I911-SAXS at MAX IV",,"Biology and Bio-materials, Chemistry","","myelin; multiple sclerosis; lamellar to hexagonal phase transition; SAXS; cryo-TEM","Multiple Sclerosis","Neurodegenerative Diseases, Non-Communicable Diseases, Autoimmune Diseases, Health & Wellbeing, Biochemistry, Neurology, Chemistry, Biophysics, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"06/02/2024"
"17083",,,"DLS:000001000017083","Structural insights into tiny bacterial harpoons","Diamond Light Source","false","Published (Approved)","02/2019","8987, 12788, 17773","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography, I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength), I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","","Protein translocation; X-ray crystallography","Bacteriophages; Viruses","Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"08/02/2024"
"17084",,,"DLS:000000000017084","A timely solution for the photosynthetic oxygen evolving clock","Diamond Light Source","false","Published (Approved)","01/2019","","Science Highlight",,,,,"false",,"true","true","","ALS; SSRL",,"Chemistry, Biology and Bio-materials","","Photosystem II (PSII); PSII Crystals; Target Unit Cell; Omit Densities; Membrane Inlet Mass Spectrometry (MIMS)","Photosynthesis","Chemistry, Organic Chemistry, Biophysics, Life Sciences & Biotech",,,"08/02/2024"
"17094",,,"DLS:000000000017094","Secrets of the deadly white-tail virus revealed","Diamond Light Source","false","Published (Approved)","12/2018","16810","Science Highlight",,,,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","","Virus; capsid; nodavirus; tombusvirus; cryoEM","Viruses","Pathogens, Agriculture & Fisheries, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"13/02/2024"
"17095",,,"DLS:000009000017095","X-ray diffraction yields clues to Martian cryosphere","Diamond Light Source","false","Published (Approved)","12/2018","9703","Science Highlight",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Earth Science, Chemistry","","Freezing brines; Chlorides; CO2 clathrate hydrates; X-ray powder diffraction; Martian cryosphere; Mars","Mars","Earth Sciences & Environment, Chemistry, Geology, Diffraction, X-ray Powder Diffraction, Geochemistry, Planetary Geology",,,"13/02/2024"
"17096",,,"DLS:000000000017096","Megahertz serial crystallography at the European XFEL","Diamond Light Source","false","Published (Approved)","11/2018","","Science Highlight",,,,,"false",,"true","false","",,"European XFEL","Biology and Bio-materials","","Imaging techniques; Nanocrystallography",,"Structural biology, Life Sciences & Biotech",,,"13/02/2024"
"17098",,,"DLS:000017000017098","A guide to central nervous system tomography","Diamond Light Source","false","Published (Approved)","10/2018","12538, 14907","Science Highlight",,,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Technique Development, Biology and Bio-materials","","3-D reconstruction; Imaging techniques; Neuroscience; X-ray tomography; X-rays",,"Health & Wellbeing, Technique Development - Life Sciences & Biotech, Neurology, Life Sciences & Biotech, Imaging, Tomography",,,"13/02/2024"
"17097",,,"DLS:000001000017097","The departure of dengue","Diamond Light Source","false","Published (Approved)","10/2018","8423","Science Highlight",,,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","",,"Viruses; Dengue Fever","Pathogens, Infectious Diseases, Disease in the Developing World, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"13/02/2024"
"17110",,,"DLS:000000000017110","State-of-the-art imaging and image processing offer new insights into Herpes simplex virus","Diamond Light Source","false","Published (Approved)","09/2018","16637","Science Highlight",,,,,"false",,"true","true","Krios IV-Titan Krios IV at Diamond",,,"Biology and Bio-materials","","Herpes simplex virus; Virions; Viral structure; Herpes simplex virus-1; Nucleocapsids; Herpesviruses; Viral pathogens","Herpes; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"14/02/2024"
"17111",,,"DLS:000008000017111","Nanoparticles form supercrystals under pressure","Diamond Light Source","false","Published (Approved)","09/2018","16193","Science Highlight",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Chemistry, Materials","","Crystallization; high-pressure; Nanoparticle Suspensions; Phase transition; Small angle X-ray scattering",,"Physical Chemistry, Chemistry, Nanoscience/Nanotechnology, Scattering, Small Angle X-ray Scattering (SAXS)",,,"14/02/2024"
