"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"14743","10.1038/s42003-022-03269-0",,"DLS:000002000014743","Structural validation and assessment of AlphaFold2 predictions for centrosomal and centriolar proteins and their complexes","Mark Van Breugel, Ivan Rosa E Silva, Antonina Andreeva","false","Published (Approved)","04/2022","15916","Journal Paper","Communications Biology","5",,,"false",,"true","true","I03-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","Cell-cycle proteins; Molecular modelling; X-ray crystallography",,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"06/04/2022"
"14764","10.1021/acs.inorgchem.1c03980",,"DLS:000009000014764","Discovery of a dysprosium metallocene single-molecule magnet with two high-temperature orbach processes","Fu-Sheng Guo, Mian He, Guo-Zhang Huang, Sean R. Giblin, David Billington, Frank W. Heinemann, Ming-Liang Tong, Akseli Mansikkamäki, Richard A. Layfield","false","Published (Approved)","04/2022","29466","Journal Paper","Inorganic Chemistry","69",,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Chemistry, Physics, Information and Communication Technology","","Phonons; Magnetic properties; Hysteresis; Ligands; Energy","Data Storage","Physics, Physical Chemistry, Components & Micro-systems, Information & Communication Technologies, Chemistry, Magnetism, Materials Science, Inorganic Chemistry, Diffraction, X-ray Powder Diffraction",,,"18/04/2022"
"14751","10.1038/s41467-022-29286-5",,"DLS:000002000014751","The engineered CD80 variant fusion therapeutic davoceticept combines checkpoint antagonism with conditional CD28 costimulation for anti-tumor immunity","Mark F. Maurer, Katherine E. Lewis, Joseph L. Kuijper, Dan Ardourel, Chelsea J. Gudgeon, Siddarth Chandrasekaran, Sherri L. Mudri, Kayla N. Kleist, Chris Navas, Martin F. Wolfson, Mark W. Rixon, Ryan Swanson, Stacey R. Dillon, Steven D. Levin, Yengo Raymond Kimbung, Masato Akutsu, Derek T. Logan, Björn Walse, Kristine M. Swiderek, Stanford L. Peng","true","Published (Approved)","04/2022","20028","Journal Paper","Nature Communications","13",,,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","Cancer immunotherapy; Recombinant protein therapy","Immunotherapy","Non-Communicable Diseases, Health & Wellbeing, Cancer, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"11/04/2022"
"14809","10.1021/acs.inorgchem.1c03442",,"DLS:000008000014809","In situ and ex situ X-ray diffraction and small-angle X-ray scattering investigations of the sol–gel synthesis of Fe3N and Fe3C","Matthew S. Chambers, Robert D. Hunter, Martin J. Hollamby, Brian R. Pauw, Andrew J. Smith, Tim Snow, Ashleigh Danks, Zoe Schnepp","false","Published (Approved)","04/2022","11969","Journal Paper","Inorganic Chemistry",,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Materials, Chemistry","","Nitrides; Nanoparticles; Metal oxide nanoparticles; Oxides; Iron",,"Chemistry, Materials Science, Inorganic Chemistry, Nanoscience/Nanotechnology, Scattering, Small Angle X-ray Scattering (SAXS), Wide Angle X-ray Scattering (WAXS)",,,"28/04/2022"
"14782","10.1103/PhysRevMaterials.6.044804",,"DLS:00001C000014782","Superconducting dome and pseudogap endpoint in Bi2201","M. Berben, S. Smit, C. Duffy, Y.-T. Hsu, L. Bawden, F. Heringa, F. Gerritsen, S. Cassanelli, X. Feng, S. Bron, E. Van Heumen, Y. Huang, F. Bertran, T. K. Kim, C. Cacho, A. Carrington, M. S. Golden, N. E. Hussey","false","Published (Approved)","04/2022","","Journal Paper","Physical Review Materials","6",,,"false",,"true","true","I05-ARPES","CASSIOPÉE at Soleil",,"Materials, Medicine","","Electrical conductivity; Fermi surface",,"Superconductors, Quantum Materials, Physics, Materials Science, Spectroscopy, Angle Resolved Photoemission Spectroscopy (ARPES)",,,"21/04/2022"
"14813","10.1038/s41467-022-30065-5",,"DLS:000000000014813","Quadrupolar magnetic excitations in an isotropic spin-1 antiferromagnet","A. Nag, A. Nocera, S. Agrestini, M. Garcia-Fernandez, A. C. Walters, S.-W. Cheong, S. Johnston, K.-J. Zhou","false","Published (Approved)","04/2022","24593","Journal Paper","Nature Communications","13",,,"false",,"true","true","I21-Resonant Inelastic X-ray Scattering (RIXS)","Laue at ISIS",,"Materials, Physics","","Magnetic properties and materials","Antiferromagnetism; Spintronics","Quantum Materials, Physics, Hard condensed matter - structures, Electronics, Magnetism, Materials Science, Scattering, Resonant Inelastic X-ray Scattering (RIXS)",,,"02/05/2022"
"14811","10.1002/cphc.202200031",,"DLS:000000000014811","Direct visualisation of the surface atomic active sites of carbon‐supported Co3O4 nanocrystals via high‐resolution phase restoration","Ofentse Makgae, Arthur Moya, Tumelo Phaahlamohlaka, Chen Huang, Neil Coville, Angus Kirkland, Emanuela Liberti","false","Published (Approved)","04/2022","","Journal Paper","Chemphyschem",,,,"false",,"true","true","E02-JEM ARM 300CF",,,"Chemistry","","Active sites; CO oxidation; Exit wavefunction reconstruction; Facet termination; Spinel cobalt oxide",,"Physical Chemistry, Catalysis, Chemistry, Nanoscience/Nanotechnology, Microscopy, Electron Microscopy (EM), Transmission Electron Microscopy (TEM)",,,"02/05/2022"
"14744","10.1021/acs.jpcc.2c00482",,"DLS:000000000014744","Atomic structure and valence state of cobalt nanocrystals on carbon under syngas versus hydrogen reduction","Ofentse A. Makgae, Tumelo N. Phaahlamohlaka, Benzhen Yao, Manfred E. Schuster, Thomas J. A. Slater, Peter P. Edwards, Neil J. Coville, Emanuela Liberti, Angus I. Kirkland","true","Published (Approved)","04/2022","20403","Journal Paper","The Journal Of Physical Chemistry C",,,,"false",,"true","true","E01-JEM ARM 200CF",,,"Chemistry, Materials","","Redox reactions; Nanoparticles; Electron energy loss spectroscopy; Catalysts",,"Physical Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Microscopy, Electron Microscopy (EM), Scanning Transmission Electron Microscopy (STEM)",,,"06/04/2022"
"14820","10.1016/j.jbc.2022.102003",,"DLS:000003000014820","Genetic validation of Aspergillus fumigatus phosphoglucomutase as a viable therapeutic target in invasive aspergillosis","Kaizhou Yan, Mathew Stanley, Bartosz Kowalski, Olawale G. Raimi, Andrew T. Ferenbach, Pingzhen Wei, Wenxia Fang, Daniel M. F. Van Aalten","false","Published (Approved)","04/2022","19844","Journal Paper","Journal Of Biological Chemistry","4",,,"false",,"true","true","I04-Macromolecular Crystallography","ESRF",,"Biology and Bio-materials, Chemistry, Medicine","",,"Fungi","Pathogens, Infectious Diseases, Health & Wellbeing, Biochemistry, Genetics, Chemistry, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"04/05/2022"
"14790","10.1002/smtd.202200420",,"DLS:00003E000014790","Breaking with the principles of coreduction to form stoichiometric intermetallic PdCu nanoparticles","Jette K. Mathiesen, Espen D. Bøjesen, Jack K. Pedersen, Emil T. S. Kjær, Mikkel Juelsholt, Susan Cooper, Jonathan Quinson, Andy S. Anker, Geoff Cutts, Dean S. Keeble, Maria S. Thomsen, Jan Rossmeisl, Kirsten M. Ø. Jensen","false","Published (Approved)","04/2022","20187","Journal Paper","Small Methods","68",,,"false",,"true","true","I15-1-X-ray Pair Distribution Function (XPDF)","11-ID-B at APS",,"Chemistry, Materials","","formation mechanism; in situ X-ray total scattering; intermetallic nanoparticles; synthesis by design",,"Physical Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Scattering, Pair Distribution Function (PDF)",,,"25/04/2022"
"14763","10.1002/eem2.12398",,"DLS:000000000014763","Hybrid Ni2P/CoP nanosheets as efficient and robust electrocatalysts for domestic wastewater splitting","Yeshu Tan, Jianrui Feng, Liqun Kang, Longxiang Liu, Fangjia Zhao, Siyu Zhao, Dan J. L. Brett, Paul R. Shearing, Guanjie He, Ivan Parkin","false","Published (Approved)","04/2022","29340","Journal Paper","Energy & Environmental Materials",,,,"false",,"true","true","B07-B1-Versatile Soft X-ray beamline: High Throughput ES1",,,"Chemistry, Energy, Environment","","Hybrid; Ni2P/CoP nanosheet; Self-standing; Hydrogen evolution reaction; Wastewater splitting",,"Earth Sciences & Environment, Sustainable Energy Systems, Energy, Climate Change, Physical Chemistry, Catalysis, Chemistry, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Near Edge X-ray Absorption Fine Structures (NEXAFS)",,,"14/04/2022"
"14759","10.1016/j.apgeochem.2022.105301",,"DLS:000007000014759","Evidence of the mineral ZnHAsO4·H2O, koritnigite, controlling As(V) and Zn(II) solubility in a multi-contaminated soil","Carin Sjostedt, Åsa Kristofferson, Jon Petter Gustafsson, Ann-Sophie Heldele, Vadim Kessler, Dan B. Kleja","false","Published (Approved)","04/2022","16025","Journal Paper","Applied Geochemistry","40",,,"false",,"true","true","I18-Microfocus Spectroscopy","I811 at MAX-lab; 2–3 at SSRL",,"Earth Science, Environment","","Arsenate; Zinc; Koritnigite; Soil; μ-EXAFS; μ-XRF; Geochemical equilibrium modeling",,"Desertification & Pollution, Earth Sciences & Environment, Mineralogy, Geology, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), Microfocus XAS, Geochemistry",,,"13/04/2022"
"14732","10.1021/acs.biochem.1c00813",,"DLS:000015000014732","Superstoichiometric binding of the anticancer agent titanocene dichloride by human serum transferrin and the accompanying lobe closure","Lauren A. Profitt, Richard H. G. Baxter, Ann M. Valentine","false","Published (Approved)","04/2022","23943","Journal Paper","Biochemistry","271",,,"false",,"true","true","B21-High Throughput SAXS",,,"Biology and Bio-materials, Chemistry","","Peptides and proteins; Metals; Absorption; Fluorescence; Screening assays",,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Biophysics, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"04/04/2022"
"14755","10.1038/s41586-022-04458-x",,"DLS:000002000014755","Multifunctional biocatalyst for conjugate reduction and reductive amination","Thomas W. Thorpe, James R. Marshall, Vanessa Harawa, Rebecca E. Ruscoe, Anibal Cuetos, James D. Finnigan, Antonio Angelastro, Rachel S. Heath, Fabio Parmeggiani, Simon J. Charnock, Roger M. Howard, Rajesh Kumar, David S. B. Daniels, Gideon Grogan, Nicholas J. Turner","true","Published (Approved)","04/2022","9948","Journal Paper","Nature","604","86 - 91",,"false",,"true","true","I03-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","","Biocatalysis; Synthetic chemistry methodology; Oxidoreductases","Enzymes","Biotechnology, Biochemistry, Catalysis, Chemistry, Structural biology, Engineering & Technology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"13/04/2022"
"14776","10.1007/s10822-022-00452-7",,"DLS:00000C000014776","SAMPL7 protein-ligand challenge: A community-wide evaluation of computational methods against fragment screening and pose-prediction","Harold Grosjean, Mehtap Işık, Anthony Aimon, David Mobley, John Chodera, Frank Von Delft, Philip C. Biggin","false","Published (Approved)","04/2022","18145","Journal Paper","Journal Of Computer-Aided Molecular Design","14",,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Medicine, Information and Communication Technology","","Pleckstrin-homology domain interacting protein; Bromodomain; Fragment-based drug design; Crystallography; High-throughput screening; SAMPL challenge",,"Health & Wellbeing, Data management / presentation, Computing & software technologies, Information & Communication Technologies, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Fragment Screening",,,"20/04/2022"
"14797","10.1021/acs.jmedchem.1c01756",,"DLS:000003000014797","Parallel optimization of potency and pharmacokinetics leading to the discovery of a pyrrole carboxamide ERK5 kinase domain inhibitor","Duncan C. Miller, Tristan Reuillon, Lauren Molyneux, Timothy Blackburn, Simon J. Cook, Noel Edwards, Jane A. Endicott, Bernard T. Golding, Roger J. Griffin, Ian Hardcastle, Suzannah J. Harnor, Amy Heptinstall, Pamela Lochhead, Mathew P. Martin, Nick C. Martin, Stephanie Myers, David R. Newell, Richard A. Noble, Nicole Phillips, Laurent Rigoreau, Huw Thomas, Julie A. Tucker, Lan-Zhen Wang, Michael J. Waring, Ai-Ching Wong, Stephen R. Wedge, Martin E. M. Noble, Celine Cano","false","Published (Approved)","04/2022","9948, 13587","Journal Paper","Journal Of Medicinal Chemistry",,,,"false",,"true","true","I04-Macromolecular Crystallography, I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","",,,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Chemistry, Structural biology, Organic Chemistry, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"27/04/2022"
"14828","10.1595/205651322X16508983994949",,"DLS:000000000014828","Combining state of the art opensource and proprietary machine learning technologies to build a data analysis pipeline for gasoline particulate filters[..]","Aakash Varambhia, Angela E. Goode, Ryutaro Sato, Trung Tran, Alissa Stratulat, Markus Boese, Gareth Hatton, Dogan Ozkaya","false","Published (Approved)","04/2022","","Journal Paper","Johnson Matthey Technology Review",,,,"false",,"true","true","E01-JEM ARM 200CF",,,"Information and Communication Technology, Materials, Technique Development","","tomography; autocatalysts; machine learning; correlative imaging; GFP; particulate filter",,"Technique Development - Materials Science, Artificial Intelligence, Information & Communication Technologies, Materials Science, Data processing, Microscopy, Electron Microscopy (EM), Transmission Electron Microscopy (TEM)",,,"05/05/2022"
"14740","10.1002/anie.202204244",,"DLS:00000F000014740","Structure of an ultrathin oxide on Pt3Sn(111) solved by machine learning enhanced global optimization","Lindsay R. Merte, Malthe Kjær Bisbo, Igor Sokolović, Martin Setvín, Benjamin Hagman, Mikhail Shipilin, Michael Schmid, Ulrike Diebold, Edvin Lundgren, Bjørk Hammer","false","Published (Approved)","04/2022","17608","Journal Paper","Angewandte Chemie International Edition",,,,"false",,"true","true","I07-Surface & interface diffraction","MAX IV",,"Materials, Physics, Information and Communication Technology","",,,"Surfaces, Artificial Intelligence, Physics, Information & Communication Technologies, Materials Science, interfaces and thin films, Data processing, Diffraction",,,"06/04/2022"
"14765","10.1002/ejic.202200134",,"DLS:00000D000014765","Incorporating sodium to boost the activity of aluminium trensal complexes towards rac-lactide polymerisation","Yali Zhou, Gary S. Nichol, Jennifer A. Garden","false","Published (Approved)","04/2022","22240","Journal Paper","European Journal Of Inorganic Chemistry",,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry, Materials, Environment","","Aluminium; Heterometallic complexes; Lactide; Ring-opening polymerisation; Sodium","Plastics; Biodegradation","Desertification & Pollution, Earth Sciences & Environment, Molecular Complexes, Physical Chemistry, Catalysis, Chemistry, Materials Science, Polymer Science, Diffraction, Single Crystal X-ray Diffraction (SXRD), Organometallic Chemistry",,,"18/04/2022"
"14741","10.1111/sed.12997",,"DLS:000017000014741","Permeability heterogeneity of sandstone intrusion fluid‐escape systems, Panoche Hills, California: Implications for sedimentary basins globally","Ben Callow, Ismael Himar Falcon-Suarez, Jonathan M. Bull, Thomas M. Gernon, Sean Ruffell, Antonio Grippa, Andrew Hurst","false","Published (Approved)","04/2022","18758","Journal Paper","Sedimentology",,,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Earth Science, Environment","","Cementation; fluid flow; permeability; seal bypass; sandstone intrusion; X-ray  57 micro-CT",,"Earth Sciences & Environment, Climate Change, Geology, Geophysics, Imaging, Tomography",,,"06/04/2022"
"14784","10.1021/acscatal.2c00552",,"DLS:000000000014784","The critical role of βPdZn alloy in Pd/ZnO catalysts for the hydrogenation of carbon dioxide to methanol","Michael Bowker, Naomi Lawes, Isla Gow, James Hayward, Jonathan Ruiz Esquius, Nia Richards, Louise R. Smith, Thomas J. A. Slater, Thomas E. Davies, Nicholas F. Dummer, Lara Kabalan, Andrew Logsdail, Richard C. Catlow, Stuart Taylor, Graham J Hutchings","false","Published (Approved)","04/2022","27530","Journal Paper","Acs Catalysis","4","5371 - 5379",,"false",,"true","true","E01-JEM ARM 200CF",,,"Chemistry, Environment","","methanol synthesis; PdZn alloy; catalysis; carbon dioxide hydrogenation; Pd catalyst; PdZn catalyst; zinc oxide support",,"Earth Sciences & Environment, Climate Change, Physical Chemistry, Catalysis, Chemistry, Microscopy, Electron Microscopy (EM), Scanning Transmission Electron Microscopy (STEM)",,,"21/04/2022"
"14805","10.1039/D2CB00026A",,"DLS:000003000014805","Understanding p300-transcription factor interactions using sequence variation and hybridization","Fruzsina Hóbor, Zsofia Hegedus, Amaurys Avila Ibarra, Vencel L. Petrovicz, Gail J. Bartlett, Richard B. Sessions, Andrew J. Wilson, Thomas A. Edwards","false","Published (Approved)","04/2022","19248","Journal Paper","Rsc Chemical Biology","105",,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Chemistry","",,,"Non-Communicable Diseases, Health & Wellbeing, Cancer, Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"28/04/2022"
"14810","10.1021/acsearthspacechem.2c00038",,"DLS:000000000014810","Comment on mineral diversity on Europa: exploration of phases formed in the MgSO4–H2SO4–H2O ternary","A. Dominic Fortes, Johannes M. Meusburger","false","Published (Approved)","04/2022","","Journal Paper","Acs Earth And Space Chemistry","34",,,"false",,"false","false","",,,"Earth Science, Chemistry","","Crystal structure; Mathematical methods; Magnesium oxide; Chemical structure; Crystallography","Europa","Earth Sciences & Environment, Mineralogy, Geology, Geochemistry, Planetary Geology",,,"28/04/2022"
"14749","10.1021/acs.nanolett.1c04275",,"DLS:000000000014749","Atomic-level dynamics of point vacancies and the induced stretched defects in 2D monolayer PtSe2","Jun Chen, Jiang Zhou, Wenshuo Xu, Yi Wen, Yuanyue Liu, Jamie H. Warner","false","Published (Approved)","04/2022","22549","Journal Paper","Nano Letters",,,,"false",,"true","true","E02-JEM ARM 300CF",,,"Materials, Physics","","Defects; Vacancies; PtSe2; 2D Materials; STEM",,"Physics, Electronics, Materials Science, Microscopy, Electron Microscopy (EM), Scanning Transmission Electron Microscopy (STEM)",,,"11/04/2022"
"14830","10.3389/fmolb.2022.823174",,"DLS:000015000014830","Structural characterization of the full-length anti-CD20 antibody rituximab","Benny D. Belviso, Giuseppe Felice Mangiatordi, Domenico Alberga, Vincenzo Mangini, Benedetta Carrozzini, Rocco Caliandro","false","Published (Approved)","04/2022","15832","Journal Paper","Frontiers In Molecular Biosciences","9",,,"false",,"true","true","B21-High Throughput SAXS","BM29 at ESRF",,"Biology and Bio-materials, Medicine","","structural comparison; anti-CD20 mab; molecular dynamics flexible fitting; small-angle X-ray scattering; full-length antibody",,"Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"05/05/2022"
"14766","10.1038/s42003-022-03264-5",,"DLS:00000C000014766","Tyrosine 121 moves revealing a ligandable pocket that couples catalysis to ATP-binding in serine racemase","Chloe R. Koulouris, Sian E. Gardiner, Tessa K. Harris, Karen T. Elvers, S. Mark Roe, Jason A. Gillespie, Simon E. Ward, Olivera Grubisha, Robert A. Nicholls, John R. Atack, Benjamin D. Bax","false","Published (Approved)","04/2022","19990","Journal Paper","Communications Biology","5",,,"false",,"true","true","I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials, Medicine","",,"Enzymes","Health & Wellbeing, Neurology, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX), Fragment Screening",,,"18/04/2022"
"14738","10.1016/j.jmst.2021.11.081",,"DLS:000010000014738","Macroscopic analysis of time dependent plasticity in Ti alloys","Yi Xiong, Phani S. Karamched, Chi-Toan Nguyen, David M. Collins, Christopher M. Magazzeni, Edmund Tarleton, Angus J. Wilkinson","true","Published (Approved)","04/2022","17222","Journal Paper","Journal Of Materials Science & Technology","25",,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing",,,"Materials, Engineering","","Cold dwell fatigue; Ti alloys; Stress relaxation; Time dependent plasticity","Alloys","Materials Engineering & Processes, Aerospace, Materials Science, Engineering & Technology, Metallurgy, Imaging, Tomography",,,"06/04/2022"
"14769","10.1186/s13321-022-00588-6",,"DLS:000000000014769","Galaxy workflows for fragment-based virtual screening: a case study on the SARS-CoV-2 main protease","Simon Bray, Tim Dudgeon, Rachael Skyner, Rolf Backofen, Björn Grüning, Frank Von Delft","false","Published (Approved)","04/2022","","Journal Paper","Journal Of Cheminformatics","14",,,"false",,"false","false","",,,"Information and Communication Technology, Biology and Bio-materials","","Fragment screening; Workflows; SARS-CoV-2; Computational chemistry","COVID-19; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Computing & software technologies, Information & Communication Technologies, Data processing, Life Sciences & Biotech",,,"19/04/2022"
"14818","10.1016/j.mtla.2022.101444",,"DLS:000017000014818","Fast in-situ synchrotron X-ray imaging of the interfacial reaction during self-propagating exothermic reactive bonding","Saranarayanan Ramachandran, Yi Zhong, Stuart Robertson, Christoforos Panteli, Shuibao Liang, Fan Wu, Renqian Zhou, Shashidhara Marathe, Zhaoxia Zhou, Andrew S. Holmes, Sarah J. Haigh, Changqing Liu, Wajira Mirihanage","false","Published (Approved)","04/2022","24151","Journal Paper","Materialia","148",,,"false",,"true","true","I13-2-Diamond Manchester Imaging",,,"Materials, Engineering","","Self-propagating exothermic reactive (SPER) bonding; Synchrotron in-situ imaging; Wetting; Void formation",,"Materials Science, Engineering & Technology, Imaging, Tomography",,,"04/05/2022"
"14793","10.1039/D1SC06867A",,"DLS:00000D000014793","Thermodynamic equilibrium between locally excited and charge-transfer states through thermally activated charge transfer in 1-(pyren-2′-yl)-o-carborane","Lei Ji, Stefan Riese, Alexander Schmiedel, Marco Holzapfel, Maximillian Fest, Jörn Nitsch, Basile F. E. Curchod, Alexandra Friedrich, Lin Wu, Hamad H. Al Mamari, Sebastian Hammer, Jens Pflaum, Mark A. Fox, David J. Tozer, Maik Finze, Christoph Lambert, Todd B. Marder","false","Published (Approved)","04/2022","18456","Journal Paper","Chemical Science","492",,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","",,,"Physical Chemistry, Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"25/04/2022"
"14739","10.1002/adem.202101765",,"DLS:000005000014739","Ion irradiation effect on mechanical properties and corrosion resistance of a Cu50Zr50 metallic glass","Zida Zhang, Pengcheng Che, Jian Zhang, Hongbo Fan, Zhiliang Ning, Jianfei Sun, Yongjiang Huang","false","Published (Approved)","04/2022","17412, 8858","Journal Paper","Advanced Engineering Materials",,,,"false",,"true","true","I15-Extreme Conditions",,,"Materials, Engineering","",,"Alloys","Earth Sciences & Environment, Materials Engineering & Processes, Corrosion, Materials Science, Engineering & Technology, Metallurgy, Diffraction",,,"06/04/2022"
"14775","10.1371/journal.pone.0266035",,"DLS:000000000014775","Cryo-ET detects bundled triple helices but not ladders in meiotic budding yeast","Olivia X. Ma, Wen Guan Chong, Joy K. E. Lee, Shujun Cai, C. Alistair Siebert, Andrew Howe, Peijun Zhang, Jian Shi, Uttam Surana, Lu Gan","false","Published (Approved)","04/2022","23297","Journal Paper","Plos One","17",,,"false",,"true","true","Krios I-Titan Krios I at Diamond",,,"Biology and Bio-materials","","Meiosis; Yeast; Ribosomes; Chromatin; Saccharomyces cerevisiae; Fluorescence microscopy; Electron cryo-microscopy; Cell staining",,"Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"20/04/2022"
"14852","10.1039/D2FD00049K",,"DLS:000000000014852","Application of super-resolution and correlative double sampling in cryo-electron microscopy","Yuewen Sheng, Peter J. Harrison, Vinod Vogirala, Zhengyi Yang, Claire Strain-Damerell, Thomas Frosio, Benjamin A. Himes, C. Alistair Siebert, Peijun Zhang, Daniel Clare","false","Published (Approved)","04/2022","26464, 28151","Journal Paper","Faraday Discussions",,,,"false",,"true","true","Krios II-Titan Krios II at Diamond, Krios IV-Titan Krios IV at Diamond",,,"Technique Development, Biology and Bio-materials","",,,"Technique Development - Life Sciences & Biotech, Structural biology, Life Sciences & Biotech, Microscopy, Electron Microscopy (EM), Cryo Electron Microscopy (Cryo EM)",,,"12/05/2022"
"14777","10.1007/s10948-022-06215-7",,"DLS:000014000014777","Atomic structures and magnetic moments in Cu1−xAgx alloy matrix-embedded Fe nanoparticle systems","M. S. Kurt","false","Published (Approved)","04/2022","12400","Journal Paper","Journal Of Superconductivity And Novel Magnetism","71",,,"false",,"true","true","B18-Core EXAFS",,,"Materials, Physics","","Atomic structure; Magnetism; Fe nanoparticles; Alloy matrix; EXAFS","Alloys","Physics, Magnetism, Materials Science, Nanoscience/Nanotechnology, Metallurgy, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"20/04/2022"
"14772","10.1016/j.jsb.2022.107859",,"DLS:000002000014772","The structures of the C146A variant of the amidase from Pyrococcus horikoshii bound to glutaramide and acetamide suggest the basis of amide recognition","Stanley Makumire, Siyun Su, Brandon William Weber, Jeremy Woodward, Serah Wangari Kimani, Roger Hunter, Bryan Trevor Sewell","false","Published (Approved)","04/2022","","Journal Paper","Journal Of Structural Biology","60",,,"false",,"true","true","I03-Macromolecular Crystallography, I04-1-Macromolecular Crystallography (fixed wavelength)",,,"Biology and Bio-materials","","Pyrococcus; nitrilase; amidaseamide substrate; hydrolysis","Enzymes; Archaea","Structural biology, Life Sciences & Biotech",,,"20/04/2022"
"14825","10.1371/journal.ppat.1010465",,"DLS:000003000014825","A combination of potently neutralizing monoclonal antibodies isolated from an Indian convalescent donor protects against the SARS-CoV-2 Delta variant","Nitin Hingankar, Suprit Deshpande, Payel Das, Zaigham Abbas Rizvi, Constantinos Kurt Wibmer, Poppy Mashilo, Mohammed Yousuf Ansari, Alison Burns, Shawn Barman, Fangzhu Zhao, Sohini Mukherjee, Jonathan L. Torres, Souvick Chattopadhyay, Farha Mehdi, Jyoti Sutar, Deepak Kumar Rathore, Kamal Pargai, Janmejay Singh, Sudipta Sonar, Kamini Jakhar, Jyotsna Dandotiya, Sankar Bhattacharyya, Shailendra Mani, Sweety Samal, Savita Singh, Pallavi Kshetrapal, Ramachandran Thiruvengadam, Gaurav Batra, Guruprasad Medigeshi, Andrew B. Ward, Shinjini Bhatnagar, Amit Awasthi, Devin Sok, Jayanta Bhattacharya","false","Published (Approved)","04/2022","28402","Journal Paper","Plos Pathogens","18",,,"false",,"true","true","I04-Macromolecular Crystallography",,,"Biology and Bio-materials, Medicine","","SARS CoV 2; Enzyme-linked immunoassays; Antibodies; Monoclonal antibodies; Mouse models; COVID 19; Body weight; Cell staining","COVID-19; Viruses","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Drug Discovery, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"05/05/2022"
