"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF18AI1177	France (not ESRF)	Aissou K., Mumtaz M., Marcasuzaa P., Brochon C., Cloutet E., Fleury G., Hadziioannou G.	Highly ordered nanoring arrays formed by templated Si-containing triblock terpolymer thin films	Small	13	1603184-1-1603184-6	2017	BM2	ESRF (Grenoble)		10.1002/smll.201603184		WOS:000397703700005
Journal article		ESRF17AI1498	France (not ESRF)/The Netherlands	Aissou K., Mumtaz M., Portale G., Brochon C., Cloutet E., Fleury G., Hadziioannou G.	Templated sub-100-nm-thick double-gyroid structure from Si-containing block copolymer thin films	Small	13	1603777-1-1603777-6	2017	BM26B	ESRF (Grenoble)		10.1002/smll.201603777		WOS:000401519900002
Journal article		ESRF17AK1292	Russia	Akbulatov A.F.., Luchkin S.Y., Frolova L.A., Dremova N.N., Gerasimov K.L., Zhidkov I.S., Anokhin D.V., Kurmaev E.Z., Stevenson K.J., Troshin P.A.	Probing the intrinsic thermal and photochemical stability of hybrid and inorganic lead halide perovskites	Journal of Physical Chemistry Letters	8	1211-1218	2017	ID10_Surf	ESRF (Grenoble)		10.1021/acs.jpclett.6b03026		WOS:000396975600019
Journal article		ESRF18AL1142	Italy	Alberti A., Cruciani G., Martucci A.	Reconstructive phase transitions induced by temperature in gmelinite-Na zeolite	American Mineralogist	102	1727-1735	2017	BM8	ESRF (Grenoble)		10.2138/am-2017-5910		WOS:000410566800014
Journal article	OA	ESRF17AL1303	The Netherlands/Canada	Alexandratos V.G., Behrends T., Van Cappellen P.	Fate of adsorbed U(VI) during sulfidization of lepidocrocite and hematite	Environmental Science and Technology	51	2140-2150	2017	BM26A	ESRF (Grenoble)		10.1021/acs.est.6b05453		WOS:000394724300028
Journal article	OA	ESRF17AL9138	France (not ESRF)	Allain S.Y.P., Geandier G., Hell J.C., Soler M., Danoix F., Gouné M.	Effects of Q&P processing conditions on austenite carbon enrichment studied by in situ high-energy X-ray diffraction experiments	Metals	7	232-1-232-13	2017	ID15B_HEX	ESRF (Grenoble)	MA-2305	10.3390/met7070232		WOS:000407365900003
Journal article		ESRF17AL1047	France (not ESRF)	Allain S.Y.P., Geandier G., Hell J.C., Soler M., Danoix F., Gouné M.	In-situ investigation of quenching and partitioning by High Energy X-ray Diffraction experiments	Scripta Materialia	131	15-18	2017	ID15B_HEX	ESRF (Grenoble)	MA-2305	10.1016/j.scriptamat.2016.12.026		WOS:000394476600004
Journal article		ESRF17AL9034	France (not ESRF)/Canada	Allemand R., Boistel R., Daghfous G., Blanchet Z., Cornette R., Bardet N., Vincent P., Houssaye A.	Comparative morphology of snake (Squamata) endocasts: Evidence of phylogenetic and ecological signals	Journal of Anatomy	231	849-868	2017	BM5/ID19	ESRF (Grenoble)		10.1111/joa.12692		WOS:000415874800005
Journal article		ESRF17AL1598	Saoudi Arabia/France (not ESRF)	AlSabban B., Falivene L., Kozlov S.M., Aguilar-Tapia A., Ould-Chikh S., Hazemann J.L., Cavallo L., Basset J.M., Takanabe K.	In-operando elucidation of bimetallic CoNi nanoparticles during high-temperature CH4/CO2 reaction	Applied Catalysis B: Environmental	213	177-189	2017	BM30B	ESRF (Grenoble)		10.1016/j.apcatb.2017.04.076		WOS:000402633300018
Journal article	OA	ESRF17AL1093	UK/Germany	Alt A., Dang H.Q., Wells O.S., Polo L.M., Smith M.A., McGregor G.A., Welte T., Lehmann A.R., Pearl L.H., Murray J.M., Oliver A.W.	Specialized interfaces of Smc5/6 control hinge stability and DNA association	Nature Communications	8	14011-1-14011-14	2017	BM29_BIOSAXS	ESRF (Grenoble)/DIAMOND (Didcot)		10.1038/ncomms14011		WOS:000392856600001
Journal article		ESRF18AL1029	France (not ESRF)	Altinkurt G., Fèvre M., Robach O., Micha J.S., Geandier G., Dehmas M.	Full elastic strain tensor determination at the phase scale in a powder metallurgy nickel-based superalloy using X-ray Laue microdiffraction	Journal of Applied Crystallography	50	1754-1765	2017	BM32	ESRF (Grenoble)	32-02-778, IN-995	10.1107/S1600576717014558		WOS:000416955700020
Journal article		ESRF17AL1618	Germany/USA	Altschuh P., Yabansu Y.C., Hötzer J., Selzer M., Nestler B., Kalidindi S.R.	Data science approaches for microstructure quantification and feature identification in porous membranes	Journal of Membrane Science	540	88-97	2017	ID16B	ESRF (Grenoble)		10.1016/j.memsci.2017.06.020		WOS:000407954300010
Journal article		ESRF19AL9240	France (not ESRF)/Ukraine	Alvarez Dorta D., Chalopin T., Sivignon A., de Ruyck J., Dumych T.I., Bilyy R.O., Deniaud D., Barnich N., Bouckaert J., Gouin S.G.	Physiochemical tuning of potent Escherichia coli anti-adhesives by microencapsulation and methylene homologation	ChemMedChem	12	986-998	2017	ID29	ESRF (Grenoble)		10.1002/cmdc.201700061		WOS:000403905300015
Journal article	OA	ESRF17AL1024	UK	Al-Jassar C., Andreeva A., Barnabas D.D., McLaughlin S.H., Johnson C.M., Yu M., van Breugel M.	The ciliopathy-associated Cep104 protein interacts with tubulin and Nek1 kinase	Structure	25	146-156	2017	ID29	ESRF (Grenoble)/DIAMOND (Didcot)		10.1016/j.str.2016.11.014		WOS:000396701400014
Journal article		ESRF17AM9097	Greece/France (not ESRF)	Aminalragia-Giamini S., Marquez-Velasco J., Tsipas P., Tsoutsou D., Renaud G., Dimoulas A.	Molecular beam epitaxy of thin HfTe2 semimetal films	2D Materials	4	015001-1-015001-24	2017	BM32	ESRF (Grenoble)		10.1088/2053-1583/4/1/015001		WOS:000387051100001
Journal article	OA	ESRF17AM1972	UK/Taiwan	Amjad K., Asquith D., Patterson E.A., Sebastian C.M., Wang W.C.	The interaction of fatigue cracks with a residual stress field using thermoelastic stress analysis and synchrotron X-ray diffraction experiments	Royal Society Open Science	4	171100-1-171100-23	2017	ID22_HRPD	ESRF (Grenoble)	ME-1378, ME-1402	10.1098/rsos.171100		WOS:000416787500048
Journal article	OA	ESRF17AM1734	UK/Germany	Amos D.M., Donnelly M.E., Teeratchanan P., Bull C.L., Falenty A., Kuhs W.F., Hermann A., Loveday J.S.	A Chiral gas–hydrate structure common to the carbon dioxide–water and hydrogen–water systems	Journal of Physical Chemistry Letters	8	4295-4299	2017	ID15B_HEX	ESRF (Grenoble)		10.1021/acs.jpclett.7b01787		WOS:000410600600055
Journal article	OA	ESRF17AM9026	Canada/France (not ESRF)	Ampaw A., Carroll M., von Velsen J., Bhattasali D., Cohen A., Bowler M.W., Jakeman D.L.	Observing enzyme ternary transition state analogue complexes by 19F NMR spectroscopy	Chemical Science	8	8427-8434	2017	ID30A-1	ESRF (Grenoble)		10.1039/C7SC04204C		WOS:000415877000064
Journal article		ESRF17AN1701	Denmark/Italy/Sweden/Russia	Andersen C.W., Borfecchia E., Bremholm M., Jørgensen M.R.V., Vennestrom P.N.R., Lamberti C., Lundegaard L.F., Iversen B.B.	Redox-driven migration of copper ions in the Cu-CHA zeolite as shown by the in situ PXRD/XANES technique	Angewandte Chemie International Edition	56	10367-10372	2017	BM1B	ESRF (Grenoble)		10.1002/anie.201703808		WOS:000434546000013
Journal article		ESRF17AN1499	Sweden	Andersson M., Hansson P.	Phase behavior of salt-free polyelectrolyte gel–surfactant systems	Journal of Physical Chemistry B	121	6064-6080	2017	BM26B	ESRF (Grenoble)		10.1021/acs.jpcb.7b02215		WOS:000404202000017
Journal article		ESRF23AN1542	Germany	Andreeva L., Hiller B., Kostrewa D., Lässig C., de Oliveira Mann C.C., Jan Drexler D., Maiser A., Gaidt M., Leonhardt H., Hornung V., Hopfner K.P.	cGAS senses long and HMGB/TFAM-bound U-turn DNA by forming protein–DNA ladders	Nature	549	394-398	2017	ID23-1/ID29/ID30A-1/ID30A-3/ID30B	ESRF (Grenoble)/SLS (PSI) (Villigen)/PETRA III	MX-1854	10.1038/nature23890		WOS:000411381300037
Journal article		ESRF17AN1920	Germany/Norway/Finland/Russia	Anumala U.R., Waaler J., Nkizinkiko Y., Ignatev A., Lazarow K., Lindemann P., Olsen P.A., Murthy S., Obaji E., Majouga A.G., Leonov S., von Kries J.P., Lehtiö L., Krauss S., Nazaré M.	Discovery of a novel series of tankyrase inhibitors by a hybridization approach	Journal of Medicinal Chemistry	60	10013-10025	2017	ID23-1/ID14-1	ESRF (Grenoble)/DIAMOND (Didcot)		10.1021/acs.jmedchem.7b00883		WOS:000419263400007
Journal article		ESRF19AR9237	The Netherlands	Arabnejad H., Dal Lago M., Jekel P.A., Floor R.J., Thunnissen A.M.W.H., Terwisscha van Scheltinga A.C., Wijma H.J., Janssen D.B.	A robust cosolvent-compatible halohydrin dehalogenase by computational library design	Protein Engineering, Design and Selection	30	175-189	2017	ID23-1	ESRF (Grenoble)		10.1093/protein/gzw068		WOS:000401753500006
Journal article		ESRF17AR1201	Italy	Ardit M., Dondi M., Cruciani G.	Locked octahedral tilting in orthorhombic perovskites: At the boundary of the general rule predicting phase transitions	Physical Review B	95	024110-1-024110-8	2017	ID27	ESRF (Grenoble)	CH-4541	10.1103/PhysRevB.95.024110		WOS:000398728100005
Journal article		ESRF17AR1461	India	Arif S.M., Patil A.G., Varshney U., Vijayan M.	Biochemical and structural studies of Mycobacterium smegmatis MutT1, a sanitization enzyme with unusual modes of association	Acta Crystallographica D	73	349-364	2017	BM14	ESRF (Grenoble)		10.1107/S2059798317002534		WOS:000398536800006
Journal article		ESRF17AR1378	India	Arif S.M., Varshney U., Vijayan M.	Hydrolysis of diadenosine polyphosphates. Exploration of an additional role of  Mycobacterium smegmatis  MutT1	Journal of Structural Biology	199	165-176	2017	BM14	ESRF (Grenoble)		10.1016/j.jsb.2017.07.002		WOS:000411921000001
Journal article		ESRF17AR1621	Germany	Arinicheva Y., Popa K., Scheinost A.C., Rossberg A., Dieste-Blanco O., Raison P., Cambriani A., Somers J., Bosbach D., Neumeier S.	Structural investigations of (La,Pu)PO4 monazite solid solutions: XRD and XAFS study	Journal of Nuclear Materials	493	404-411	2017	BM20	ESRF (Grenoble)		10.1016/j.jnucmat.2017.06.034		WOS:000408044000043
Journal article	OA	ESRF17AR1167	Germany	Arinkin V., Granzin J., Röllen K., Krauss U., Jaeger K.E., Willbold D., Batra-Safferling R.	Structure of a LOV protein in apo-state and implications for construction of LOV-based optical tools	Scientific Reports	7	42971-1-42971-10	2017	ID29	ESRF (Grenoble)		10.1038/srep42971		WOS:000394486200001
Journal article		ESRF17AR1110	Italy	Arletti R., Fois E., Gigli L., Vezzalini G., Quartieri S., Tabacchi G.	Irreversible conversion of a water-ethanol solution into an organized two-dimensional network of alternating supramolecular units in a hydrophobic zeolite under pressure	Angewandte Chemie International Edition	56	2105-2109	2017	BM1	ESRF (Grenoble)		10.1002/anie.201610949		WOS:000397323300024
Journal article		ESRF18AR1440	Italy	Arletti R., Fois E., Tabacchi G., Quartieri S., Vezzalini G.	Pressure-induced penetration of water-ethanol mixtures in all-silica ferrierite	Advanced Science Letters	23	5966-5969	2017	BM1A	ESRF (Grenoble)		10.1166/asl.2017.9082		WOS:000430800000238
Journal article	OA	ESRF17AR9040	France (not ESRF)	Arnaud C.A., Effantin G., Vivès C., Engilberge S., Bacia M., Boulanger P., Girard E., Schoehn G., Breyton C.	Bacteriophage T5 tail tube structure suggests a trigger mechanism for Siphoviridae DNA ejection	Nature Communications	8	1953-1-1953-9	2017	BM30A	ESRF (Grenoble)		10.1038/s41467-017-02049-3		WOS:000417055600002
Journal article		ESRF17AR1982	Switzerland/Germany	Arora N., Dar M.I., Hinderhofer A., Pellet N., Schreiber F., Zakeeruddin S.M., Grätzel M.	Perovskite solar cells with CuSCN hole extraction layers yield stabilized efficiencies greater than 20%	Science	358	768-771	2017	ID10_Surf	ESRF (Grenoble)		10.1126/science.aam5655		WOS:000414847100040
Journal article		ESRF17AS9001	Israel	Asor R., Ben-nun-Shaul O., Oppenheim A., Raviv U.	Crystallization, reentrant melting, and resolubilization of virus nanoparticles	ACS Nano	11	9814-9824	2017	ID2	ESRF (Grenoble)/PETRA III/Soleil (Orsay)		10.1021/acsnano.7b03131		WOS:000413992800022
Journal article		ESRF17AU1586	France (not ESRF)	Aucour A., Bedell J.P., Queyron M., Tholé R., Lamboux A., Sarret G.	Zn speciation and stable isotope fractionation in a contaminated urban wetland soil- Typha latifolia system	Environmental Science and Technology	51	8350-8358	2017	BM30B	ESRF (Grenoble)		10.1021/acs.est.6b02734		WOS:000406982600016
Journal article		ESRF17AU1893	France (not ESRF)/Israel/Germany	Audras M., Berthon L., Berthon C., Guillaumont D., Dumas T., Illy M.C., Martin N., Zilbermann I., Moiseev Y., Ben-Eliyahu Y., Bettelheim A., Cammelli S., Hennig C., Moisy P.	Structural characterization of Am(III)- and Pu(III)-DOTA complexes	Inorganic Chemistry	56	12248-12259	2017	BM20	ESRF (Grenoble)/Soleil (Orsay)		10.1021/acs.inorgchem.7b01666		WOS:000413279300021
Journal article		ESRF17AU1732	Austria	Aumayr M., Schrempf A., Üzülmez Ö., Olek K.M., Skern T.	Interaction of 2A proteinase of human rhinovirus genetic group A with eIF4E is required for eIF4G cleavage during infection	Virology	511	123-134	2017	BM29_BIOSAXS	ESRF (Grenoble)		10.1016/j.virol.2017.08.020		WOS:000412791500015
Journal article		ESRF18AV1136	Russia	Avzuragova V.A., Nesterenko S.N., Tursina A.I.	Ternary gallides of the Ce2+nRh3+3nGa1+2n (n = 0—5) structure family	Russian Chemical Bulletin	66	2015-2020	2017	ID22_HRPD	ESRF (Grenoble)	MA-3313	10.1007/s11172-017-1975-5		WOS:000427628900005
Journal article		ESRF17AW1238	France (not ESRF)	Awad R., Gans P., Reiser J.B.	Structural insights into the substrate recognition and reaction specificity of the PLP-dependent fold-type I isoleucine 2-epimerase from Lactobacillus buchneri	Biochimie	137	165-173	2017	ID30A-3	ESRF (Grenoble)		10.1016/j.biochi.2017.03.015		WOS:000402214700020
Journal article		ESRF17AY9017	France (not ESRF)	Ayadi A., Nouri H., Roger F., Maitournam H., Guessasma S.	X-Ray computed tomography for assessment of mechnical properties and monitoring damage	JEC Composites Magazine	113	63-66	2017	ID19	ESRF (Grenoble)				
Journal article		ESRF17AZ1044	UK	Azeem M.A., Jones N.G., Raghunathan S.L., Vorontsov V.A., Dye D.	Functional stability of a ferromagnetic polycrystalline Ni2MnGa high temperature shape memory alloy	Scripta Materialia	130	274-277	2017	ID15B_HEX	ESRF (Grenoble)		10.1016/j.scriptamat.2016.12.012		WOS:000394194200060
Journal article		ESRF17BA1309	France (not ESRF)	Babonneau D., Vandenhecke E., Camelio S.	Formation of nanoripples on amorphous alumina thin films during low-energy ion-beam sputtering: Experiments and simulations	Physical Review B	95	085412-1-085412-16	2017	BM2	ESRF (Grenoble)	02-01  831	10.1103/PhysRevB.95.085412		WOS:000393590900003
Journal article		ESRF17BA1842	France (not ESRF)/Algeria	Babouri R., Clarion L., Rolland M., van der Lee A., Kabouche Z., Volle J.N., Virieux D., Pirat J.L.	Synthesis of oxaphosphinane-based pseudodisaccharides	European Journal of Organic Chemistry	36	5357-5369	2017	ID29	ESRF (Grenoble)		10.1002/ejoc.201700878		WOS:000412127100001
Journal article		ESRF17BA1983	Poland	Babout L., Grudzień K., Janaszewski M., Jopek L.	Study of degradation and granular flow processes using X-ray imging	Informatics, Control, Measurement in Economy and Environment Protection	7	5-10	2017	ID19	ESRF (Grenoble)		10.5604/01.3001.0010.4574		
Journal article		ESRF17BA9053	India	Bafana A., Khan F., Suguna K.	Structural and functional characterization of mercuric reductase from Lysinibacillus sphaericus strain G1	Biometals	30	809-819	2017	BM14	ESRF (Grenoble)		10.1007/s10534-017-0050-x		WOS:000412955300015
Journal article	OA	ESRF17BA1174	The Netherlands	Bai Y., Gangoiti J., Dijkstra B.W., Dijkhuizen L., Pijning T.	Crystal structure of 4,6-α-glucanotransferase supports diet-driven evolution of GH70 enzymes from α-amylases in oral bacteria	Structure	25	231-242	2017	ID23-1/ID23-2	ESRF (Grenoble)		10.1016/j.str.2016.11.023		WOS:000396702700005
Journal article		ESRF17BA9021	France (not ESRF)	Bailly A., Sitja G., Saint-Lager M.C., Le Moal S., Leroy F., De Santis M., Henry C.R., Robach O.	Influence of palladium on the ordering, the final size and composition of Pd-Au nanoparticle arrays	Journal of Physical Chemistry C	121	25864-25874	2017	BM32	ESRF (Grenoble)		10.1021/acs.jpcc.7b08254		WOS:000416496200027
Journal article		ESRF17BA1762	France (not ESRF)	Baklouti A., Goulet A., Lichière J., Canard B., Charrel R.N., Ferron F., Coutard B., Papageorgiou N.	Toscana virus nucleoprotein oligomer organization observed in solution	Acta Crystallographica D	73	650-659	2017	BM29_BIOSAXS/ID30A-3/ID30A-1	ESRF (Grenoble)		10.1107/S2059798317008774		WOS:000406870000003
Journal article		ESRF17BA1383	Brazil/UK	Balasco Serrão V.H., Romanello L., Cassago A., Torini de Souza J.R., Cheleski J., DeMarco R., Brãndao-Neto J., D'Muniz Pereira H.	Structure and kinetics assays of recombinant Schistosoma mansoni dihydrofolate reductase	Acta Tropica	170	190-196	2017	ID29	ESRF (Grenoble)		10.1016/j.actatropica.2017.03.007		WOS:000401600300023
Journal article		ESRF17BA1185	Italy/Slovenia	Baldi F., Gallo M., Daniele S., Battistel D., Faleri C., Kodre A., Arcčn I.	An extracellular polymeric substance quickly chelates mercury(II) with N-heterocyclic groups	Chemosphere	176	296-304	2017	BM23	ESRF (Grenoble)	LS-2209, LS-2275	10.1016/j.chemosphere.2017.02.093		WOS:000399849300034
Journal article		ESRF17BA1934	Italy/Saoudi Arabia	Baldi G., Benassi P., Fontana A., Giugni A., Monaco G., Nardone M., Rossi F.	Damping of vibrational excitations in glasses at terahertz frequency: The case of 3-methylpentane	Journal of Chemical Physics	147	164501-1-164501-8	2017	ID16	ESRF (Grenoble)		10.1063/1.4998696		WOS:000414177600068
Article from Conference in a Journal		ESRF17BA1335	Italy	Balerna A., Evangelisti C., Tiozzo C.	XAFS structural characterization of Cu vapour derived catalysts supported on poly-4-vinylpyridine and carbon	X-Ray Spectrometry	46	82-87	2017	BM8	ESRF (Grenoble)		10.1002/xrs.2731		WOS:000397328700002
Journal article		ESRF17BA1503	Germany/The Netherlands	Balko J., Portale G., Lohwasser R.H., Thelakkat M., Thurn-Albrecht T.	Surface induced orientation and vertically layered morphology in thin films of poly(3-hexylthiophene) crystallized from the melt	Journal of Materials Research	32	1957-1968	2017	BM26B/ID10B/ID10_Surf	ESRF (Grenoble)		10.1557/jmr.2017.107		WOS:000402284600012
Journal article		ESRF17BA9071	Switzerland/Belgium	Ban V., Sadikin Y., Lange M., Tumanov N., Filinchuk Y., Cerný R., Casati N.	Innovative in situ ball mill for X-ray diffraction	Analytical Chemistry	89	13176-13181	2017	ID15A_HEX	ESRF (Grenoble)		10.1021/acs.analchem.7b02871		WOS:000418626300020
Journal article		ESRF17BA1916	Germany	Bansmann J., Kučerová G., Abdel-Mageed A.M., Abd El-Moemen A., Behm R.J.	Influence of re-activation and ongoing CO oxidation reaction on the chemical and electronic properties of Au on a Au/CeO2 catalyst: A XANES study at the Au LIII edge	Journal of Electron Spectroscopy and Related Phenomena	220	86-90	2017	BM26A	ESRF (Grenoble)/ELETTRA (Triestre)		10.1016/j.elspec.2017.01.002		WOS:000415785300022
Journal article		ESRF17BA1336	France (not ESRF)/USA	Baquero E., Albertini A.A., Raux H., Abou-Hamdan A., Boeri-Erba E., Ouldali M., Buonocore L., Rose J.K., Lepault J., Bressanelli S., Gaudin Y.	Structural intermediates in the fusion‐associated transition of vesiculovirus glycoprotein	EMBO Journal	36	679-692	2017	ID29	ESRF (Grenoble)/Soleil (Orsay)		10.15252/embj.201694565		WOS:000395063600009
Journal article	OA	ESRF17BA1897	Israel/USA	Baran D., Pszolla M.G., Lapidoth G.D., Norn C., Dym O., Unger T., Albeck S., Tyka M.D., Fleishman S.J.	Principles for computational design of binding antibodies	Proceedings of the National Academy of Sciences of the USA	114	10900-10905	2017	ID23-1	ESRF (Grenoble)		10.1073/pnas.1707171114		WOS:000412653900054
Book chapter		ESRF17BA1666	Germany	Bari S., Boll R., Idzik K., Kubicek K., Raiser D., Veedu S.T., Yin Z., Techert S.	Ultrafast time structure imprints in complex chemical and biochemical reactions					ID9B/ID11	ESRF (Grenoble)/ALS (Berkeley)/APS (Argonne)/SLS (PSI) (Villigen)/SSRL (Stanford)		10.1039/9781782624097-00301		
Journal article		ESRF17BA1417	Saoudi Arabia/France (not ESRF)	Barman S., Merle N., Minenkov Y., de Mallmann A., Samantaray M.K., Le Quéméner F., Szeto K.C., Abou-Hamad E., Cavallo L., Taoufik M., Basset J.M.	Well-defined silica grafted molybdenum Bis(imido) catalysts for imine metathesis reactions	Organometallics	36	1550-1556	2017	BM23	ESRF (Grenoble)	IN-986	10.1021/acs.organomet.7b00115		WOS:000400205100014
Book chapter		ESRF17BA1162	Spain/Germany	Barrena E., Buss F., Pérez-Rodríguez A., Sanyal M., Schmidt-Hansberg B., Klein M.F.G., Scharfer P., Schabel W., Lemmer U.	In situ studies of morphology formation in solution-processed polymer–fullerene blends	Advances in Polymer Science	272	1-24	2017	ID10	ESRF (Grenoble)		10.1007/978-3-319-28338-8_1		
Article from Conference in a Book		ESRF17BA9136	Italy/France (not ESRF)/Germany	Barrière N., von Ballmoos P., Natalucci L., Roudil G., Bastie P., Courtois P., Jentschel M., Abrosimov N.V., Rousselle J.	Laue lens: The challenge of focusing gamma rays	Proceedings SPIE	10566	1056603-1-1056603-7	2017	ID15A_HEX	ESRF (Grenoble)		10.1117/12.2308289		
Journal article		ESRF17BA1754	Portugal	Barros Cereija T., Alarico S., Empadinhas N., Barbosa Pereira P.J.	Production, crystallization and structure determination of a mycobacterial glucosylglycerate hydrolase	Acta Crystallographica F	73	536-540	2017	ID29	ESRF (Grenoble)		10.1107/S2053230X17012419		WOS:000409298600008
Journal article		ESRF17BA1131	Italy/Belgium/USA	Bartolini A., Tempesti P., Resta C., Berti D., Smets J., Aouad Y.G., Baglioni P.	Poly(ethylene glycol)-graft-poly(vinyl acetate) single-chain nanoparticles for the encapsulation of small molecules	Physical Chemistry Chemical Physics	19	4553-4559	2017	ID2	ESRF (Grenoble)		10.1039/C6CP07967A		WOS:000395526600043
Journal article		ESRF17BA9102	Italy/Russia	Barzan C., Piovano A., Braglia L., Martino G.A., Lamberti C., Bordiga S., Groppo E.	Ligands make the difference! Molecular insights into CrVI/SiO2 Phillips catalyst during ethylene polymerization	Journal of the American Chemical Society	139	17064-17073	2017	BM23	ESRF (Grenoble)		10.1021/jacs.7b07437		WOS:000417006000010
Journal article		ESRF17BA1112	Germany	Bassler J., Ahmed Y.L., Kallas M., Kornprobst M., Calviño F.R., Gnädig M., Thoms M., Stier G., Ismail S., Kharde S., Castillo N., Griesel S., Bastuck S., Bradatsch B., Thomson E., Flemming D., Sinning I., Hurt E.	Interaction network of the ribosome assembly machinery from a eukaryotic thermophile	Protein Science	26	327-342	2017	ID23-2	ESRF (Grenoble)		10.1002/pro.3085		WOS:000393960300016
Journal article		ESRF17BA1325	Italy	Battisti A., Ciasca G., Grottesi A., Tenenbaum A.	Thermal compaction of the intrinsically disordered protein tau: Entropic, structural, and hydrophobic factors	Physical Chemistry Chemical Physics	19	8435-8446	2017	ID14-3_BIOSAXS	ESRF (Grenoble)		10.1039/C6CP07683A		WOS:000397860900035
Journal article		ESRF17BA1244	Belgium/Russia	Batuk D., Batuk M., Morozov V.A., Meert K.W., Smet P.F., Poelman D., Abakumov A.M., Hadermann J.	Effect of cation vacancies on the crystal structure and luminescent properties of Ca0.85−1.5xGdxEu0.1□0.05+0.5xWO4 (0 ≤ x ≤ 0.567) scheelite-based red phosphors	Journal of Alloys and Compounds	706	358-369	2017	ID22_HRPD	ESRF (Grenoble)		10.1016/j.jallcom.2017.02.154		WOS:000397997300045
Article from Conference in a Journal	OA	ESRF17BA1060	France (not ESRF)/The Netherlands	Baum M., Rébiscoul D., Tardif S., Tas N., Mercury L., Rieutord F.	X-ray reflectivity analysis of SiO2 nanochannels filled with water and ions: A new method for the determination of the spatial distribution of ions inside confined media	Procedia Earth and Planetary Science	17	682-685	2017	BM32	ESRF (Grenoble)		10.1016/j.proeps.2016.12.146		WOS:000398020400172
Journal article	OA	ESRF17BA9072	UK	Bayliss T., Robinson D.A., Smith V.C., Brand S., McElroy S.P., Torrie L.S., Mpamhanga C., Norval S., Stojanovski L., Brenk R., Frearson J.A., Read K.D., Gilbert I.H., Wyatt P.G.	Design and synthesis of brain penetrant trypanocidal N-myristoyltransferase inhibitors	Journal of Medicinal Chemistry	60	9790-9806	2017	ID14-1/ID14-2	ESRF (Grenoble)		10.1021/acs.jmedchem.7b01255		WOS:000418393100026
Journal article	OA	ESRF17BE1801	Switzerland/UK	Beaufils F., Cmiljanovic N., Cmiljanovic V., Bohnacker T., Melone A., Marone R., Jackson E., Zhang X., Sele A., Borsari C., Mestan J., Hebeisen P., Hillmann P., Giese B., Zvelebil M., Fabbro D., Williams R.L., Rageot D., Wymann M.P.	5-(4,6-dimorpholino-1,3,5-triazin-2-yl)-4-(trifluoromethyl)pyridin-2-amine (PQR309), a potent, brain-penetrant, orally bioavailable, pan-class I PI3K/mTOR inhibitor as clinical candidate in oncology	Journal of Medicinal Chemistry	60	7524-7538	2017	ID23-1	ESRF (Grenoble)		10.1021/acs.jmedchem.7b00930		WOS:000411171700022
Journal article	OA	ESRF17BE1949	France (not ESRF)	Beaugrand J., Guessasma S., Maigret J.E.	Damage mechanisms in defected natural fibers	Scientific Reports	7	14041-1-14041-7	2017	ID19	ESRF (Grenoble)		10.1038/s41598-017-14514-6		WOS:000413700200080
Journal article		ESRF17BE1580	France (not ESRF)	Becerra J., Sudre G., Royaud I., Montserret R., Verrier B., Rochas C., Delair T., David L.	Tuning the hydrophilic/hydrophobic balance to control the structure of chitosan films and their protein release behavior	AAPS PharmSciTech	18	1070-1083	2017	BM2	ESRF (Grenoble)		10.1208/s12249-016-0678-9		WOS:000404548700013
Journal article	OA	ESRF17BE1345	Germany	Becker M.M.M., Lapouge K., Segnitz B., Wild K., Sinning I.	Structures of human SRP72 complexes provide insights into SRP RNA remodeling and ribosome interaction	Nucleic Acids Research	45	470-481	2017	ID23-1/ID29	ESRF (Grenoble)		10.1093/nar/gkw1124		WOS:000396575100041
Journal article		ESRF17BE1395	France (not ESRF)/Japan/USA	Bednár J., Garcia-Saez I., Boopathi R., Cutter A.R., Papai G., Reymer A., Syed S.H., Lone I.N., Tonchev O., Crucifix C., Menoni H., Papin C., Skoufias D.A., Kurumizaka H., Lavery R., Hamiche A., Hayes J.J., Schultz P., Angelov D., Petosa C., Dimitrov S.	Structure and dynamics of a 197 bp nucleosome in complex with linker histone H1	Molecular Cell	66	384-397	2017	ID23-1/ID29/ID30B	ESRF (Grenoble)	MX-1788; MX-1676; MX-1583; mx-1464	10.1016/j.molcel.2017.04.012		WOS:000400564100009
Journal article	OA	ESRF17BE1410	The Netherlands/UK/Spain	Beenakker T.J.M., Wander D.P.A., Offen W.A., Artola M., Raich L., Ferraz M.J., Li K.Y., Houben J.H.P.M., van Rijssel E.R., Hansen T., van der Marel G.A., Codée J.D.C., Aerts J.M.F.G., Rovira C., Davies G.J., Overkleeft H.S.	Carba-cyclophellitols are neutral retaining-glucosidase inhibitors	Journal of the American Chemical Society	139	6534-6537	2017	ID23-2	ESRF (Grenoble)/DIAMOND (Didcot)		10.1021/jacs.7b01773		WOS:000401781900006
