"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF05BL6014	France (ESRF)/France (not ESRF)/Spain	Blasco J., García J., Campo J., Sánchez M.C., Subías G.	Neutron diffraction study and magnetic properties of LaMn1xGaxO3	Physical Review B	66	174431-1-174431-10	2002				10.1103/PhysRevB.66.174431		WOS:000179611700075
Journal article		ESRF05BL6050	France (ESRF)/France (not ESRF)/Spain	Blasco J., Sánchez M.C., Perez-Cacho J., García J., Subías G., Campo J.	Synthesis and structural study of LaNi1-xMnxO3+d perovskites	Journal of Physics and Chemistry of Solids	63	781-792	2002				10.1016/S0022-3697(01)00228-1		WOS:000174681000009
Journal article		ESRF03BO6125	France (ESRF)/France (not ESRF)	Bonnet S., Peyrin F., Turjman F., Prost R.	Multiresolution reconstruction in fan-beam tomography	IEEE Transactions on Image Processing	11	169-176	2002					10.1109/83.988951	WOS:000174273900001
Journal article		ESRF05BO6051	France (ESRF)/France (not ESRF)	Bousset L., Belrhali H., Moréra S., Melki R.	Structure and assembly properties of the yeast prion Ure2p	Comptes Rendus Biologies	325	3-8	2002				10.1016/S1631-0691(02)01385-9		WOS:000175291900002
Journal article		ESRF02BO6004	France (ESRF)/UK	Bowron D.T., Díaz-Moreno S.	The structure of a concentrated aqueous solution of tertiary butanol: Water pockets and resulting perturbations	Journal of Chemical Physics	117	3753-3762	2002				10.1063/1.1495397		WOS:000177351100025
Journal article		ESRF02BR6006	France (ESRF)/France (not ESRF)	Bratos S., Mirloup F., Vuilleumier R., Wulff M.	Time-resolved X-ray diffraction: Statistical theory and its application to the photo-physics of molecular iodine	Journal of Chemical Physics	116	10615-10625	2002				10.1063/1.1477923		WOS:000176066200006
Journal article		ESRF03BU6128	Australia/France (ESRF)/Switzerland/UK	Bürgi H.B., Capelli S.C., Goeta A.E., Howard J.A.K., Spackman M.A., Yufit D.S.	Electron distribution and molecular motion in crystalline benzene: An accurate experimental study combining CCD X-ray data on C6H6 with multitemperature neutron-diffraction results on C6D6	Chemistry - A European Journal	8	3512-3521	2002				10.1002/1521-3765(20020802)8:15<3512::AID-CHEM3512>3.0.CO;2-Z		WOS:000177387500022
Article from Conference in a Journal		ESRF04BU6029	France (ESRF)/France (not ESRF)/Poland	Buron M., Collet E., Lemée-Cailleau M.H., Cailleau H., Luty T., Ravy S., Bérar J.F.	One-dimensionality and neutral-to-ionic transition of some mixed-stack charge-transfer complexes	Journal de Physique IV	12	Pr9-357-Pr9-360	2002				10.1051/jp4:20020437		WOS:000180633200097
Journal article		ESRF02CA6002	France (ESRF)/Germany/Italy	Cao L.X., Zegenhagen J., Cardona M., Giannini C., De Caro L., Tapfer L.	Effect of pseudomorphic stress on structure and transport properties of ultrathin GdBa2Cu3O7 films on (001) SrTiO3 and NdGaO3	Journal of Applied Physics	91	1265-1271	2002				10.1063/1.1425440		WOS:000173418500056
Journal article		ESRF04CO6005	France (ESRF)/UK	Cohen L.F., Cowie A.L., Purnell A., Lindop N.A., Thiess S., Gallop J.C.	Thermally induced nonlinear behaviour of HTS films at high microwave power	Superconductor Science and Technology	15	559-565	2002				10.1088/0953-2048/15/4/313		WOS:000175333300014
Journal article		ESRF05CO6173	France (ESRF)	Courtois P., Hamelin B., Humblot H., Alianelli L., Pfeiffer F.	Development of neutron optical components at ILL	Applied Physics A	sup 74	S320-S322	2002				10.1007/s003390201736		WOS:000181499600106
Journal article		ESRF05DA6048	France (ESRF)	Dabin Y.	Large accelerator vacuum system engineering	Vacuum	67	347-357	2002				10.1016/S0042-207X(02)00224-5		WOS:000178803500010
Journal article		ESRF03DI6080	France (ESRF)/UK	Díaz-Moreno S., Bowron D.T.	Structural accommodation of osmium tetroxide in tertiary butanol solution	Journal of Physical Chemistry B	106	11876-11886	2002				10.1021/jp025789+		WOS:000179180400024
Journal article		ESRF02DO6008	Croatia/France (ESRF)/Germany/Hungary/USA	Dóra B., Maki K., Korin-Hamzic B., Basletic M., Virosztek A., Kartsovnik M.V., Müller H.	The angular dependent magnetoresistance in alpha-(BEDT-TTF)2KHg(SCN)4	Europhysics Letters	60	737-742	2002				10.1209/epl/i2002-00370-1		WOS:000179386300014
Journal article		ESRF05ED6047	France (ESRF)/UK	Edgar M., Carter V.J., Tunstall D.P., Grewal P., Favre-Nicolin V., Cox P.A., Lightfoot P., Wright P.A.	Structure solution of a novel aluminium methylphosphonate using a new simulated annealing program and powder X-ray diffraction data	Chemical Communications	8	808-809	2002				10.1039/b200318j		WOS:000174999900004
Journal article		ESRF05EL6101	France (ESRF)/France (not ESRF)/Morocco	Elmoutaouakkil A., Peyrin F., Elkafi J., Laval-Jeantet A.M.	Segmentation of cancellous bone from high-resolution computed tomography images : influence on trabecular bone measurements	IEEE Transactions on Medical Imaging	21	354-362	2002				10.1109/TMI.2002.1000259		WOS:000175505700007
Journal article		ESRF02HA6001	France (ESRF)/UK/USA	Hall D.R., Hadden J.M., Leonard G.A., Bailey S., Neu M., Winn M., Lindley P.F.	The crystal and molecular structures of diferric porcine and rabbit serum transferrins at resolutions of 2.15 and 2.60 A, respectively	Acta Crystallographica D	58	70-80	2002		SRS (Daresbury)		10.1107/S0907444901017309		WOS:000172853100007
Journal article		ESRF02HE6003	France (ESRF)/France (not ESRF)	Hervé C., Torki K.	A 75 ps rms time resolution BiCMOS time to digital converter optimized for high rate imaging detectors	Nuclear Instruments and Methods in Physics Research A	481	566-574	2002				10.1016/S0168-9002(01)01392-4		WOS:000175502700054
Article from Conference in a Journal		ESRF03HO6078	France (ESRF)/Germany/UK	Honecker A., Petrenko O.A., Zhitomirsky M.E.	Field-induced order and magnetization plateaux in frustrated antiferromagnets	Physica B	312-313	609-611	2002				10.1016/S0921-4526(01)01187-5		WOS:000175871000225
Journal article		ESRF03JA6065	France (ESRF)/USA	Jakli A., Tolédano P.	Unusual sequences of tilted smectic phases in liquid crystals of bent-shape molecules	Physical Review Letters	89	275504-1-275504-4	2002				10.1103/PhysRevLett.89.275504		WOS:000179949600034
Journal article		ESRF02KN6019	France (ESRF)/France (not ESRF)/Sweden/USA	Knight S.D., Choudhury D., Hultgren S., Pinkner J., Stojanoff V., Thompson A.	Structure of the S pilus periplasmic chaperone SfaE at 2.2 Å resolution	Acta Crystallographica D	58	1016-1022	2002		HASYLAB (Hambourg)		10.1107/S0907444902005954		WOS:000176271200012
Journal article		ESRF02KR6012	France (ESRF)/France (not ESRF)	Kreisel J., Dkhil B., Bouvier P., Kiat J.M.	Effect of high pressure on relaxor ferroelectrics	Physical Review B	65	172101-1-172101-4	2002				10.1103/PhysRevB.65.172101		WOS:000175619600001
Journal article		ESRF03KU6057	France (ESRF)/Switzerland	Kunz M., Pattison P., Reifler H.	Simple optics to decrease beam divergence and improve energy resolution for laboratory X-ray sources	Journal of Applied Crystallography	35	565-570	2002					10.1107/S0021889802009780	WOS:000177802800008
Article from Conference in a Book		ESRF04KU6056	France (ESRF)/Japan/Russia/USA	Kuyumchyan A., Isoyan A., Shulakov E., Aristov V., Kondratenkov M., Snigirev A., Snigireva I., Souvorov A., Tamasaku K., Yabashi M., Ishikawa T., Trouni K.	High efficiency and low absorption Fresnel compound zone plates for hard X-ray focusing	Proceedings SPIE	4783	92-96	2002		Spring		10.1117/12.450480		
Journal article		ESRF05LO6046	France (ESRF)/France (not ESRF)	Lorenzo J.E., Requardt H.	Low temperature specific heat of blue bronze K 0.30MoO 3 by J. Odin, J.C. Lasjaunias, K. Biljakovic, K. Hasselbach, and P. Monceau	European Physical Journal B	28	185-186	2002				10.1140/epjb/e2002-00214-x		WOS:000177679600008
Journal article		ESRF05MA6045	France (ESRF)/France (not ESRF)/Italy	Mariot J.M., Journel L., Delaunay R., Hague C.F., Sacchi M., Sirotti F., Panaccione G., Mirone A., Turchini S., Prosperi T.	Resonant scattering of polarized x-rays at the 4d edge of gadolinium	Surface Review and Letters	9	977-981	2002				10.1142/S0218625X02003172		WOS:000178109900050
Journal article		ESRF02ME6011	France (ESRF)	Metzger T.H.	Squeezing X-ray photons	Science	297	205-206	2002				10.1126/science.1073847		WOS:000176738100028
Journal article		ESRF03NE6058	France (ESRF)/France (not ESRF)/Sweden/USA	Neutze R., Pebay-Peyroula E., Edman K., Royant A., Navarro J., Landau E.M.	Bacteriorhodopsin: A high-resolution structural view of vectorial proton transport	Biochimica et Biophysica Acta	1565	144-167	2002				10.1016/S0005-2736(02)00566-7		WOS:000179084900002
Journal article		ESRF05OL6172	Germany/France (not ESRF)/USA	Ollivier J., Casalta H., Schober H., Cook J.C., Malbert P., Locatelli M., Gomez C., Jenkins S., Sutton I.J., Thomas M.	New perspectives on the IN5 time of flight spectrometer	Applied Physics A	sup 74	S305-S307	2002				10.1007/s003390201735		WOS:000181499600101
Journal article		ESRF03PE6059	France (ESRF)/France (not ESRF)/USA	Pebay-Peyroula E., Royant A., Landau E.M., Navarro J.	Structural basis for sensory rhodopsin function	Biochimica et Biophysica Acta	1565	196-205	2002				10.1016/S0005-2736(02)00569-2		WOS:000179084900005
Journal article		ESRF05RE6052	France (ESRF)/France (not ESRF)	Revol-Muller C., Peyrin F., Carrillon Y., Odet C.	Automated 3D region growing algorithm based on an assessment function	Pattern Recognition Letters	23	137-150	2002				10.1016/S0167-8655(01)00116-7		WOS:000172398200013
Journal article		ESRF05LU6054	France (ESRF)/Spain	Rodrigues J.L., De Aza A.H., Pena P., Campo J., Convert P., Turillas X.	Study of zircondolomite reactions monitored by neutron thermodiffractometry	Journal of Solid State Chemistry	166	426-433	2002				10.1006/jssc.2002.9619		WOS:000176808000023
Journal article		ESRF05RZ6096	France (ESRF)/Poland/Switzerland	Rzadkiewicz J., Chmielewska D., Sujkowski Z., Berset M., Dousse J.C., Maillard Y.P., Mauron O., Raboud P.A., Hoszowska J., Polasik M., Slabkowska K., Pajek M.	Effect of L- and M-subshell ionization on the K X-ray diagram and hypersatellite lines of cadmium	Acta Physica Polonica B	33	415-422	2002						WOS:000174179300033
Journal article		ESRF02SA6018	France (ESRF)/Italy	Sani A., Cruciani G., Gualtieri A.F.	Dehydration dynamics of Ba-phillipsite: An in situ synchrotron powder diffraction study	Physics and Chemistry of Minerals	29	351-361	2002		NSLS (Brookhaven)		10.1007/s00269-002-0247-5		WOS:000176934000006
Journal article		ESRF02SC6010	France (ESRF)/Germany	Scherz A., Poulopoulos P., Wende H., Ceballos G., Baberschke K., Wilhelm F.	Thickness dependence of the V induced magnetic moment in Fe/V/Fe(110) trilayers	Journal of Applied Physics	91	8760-8762	2002		BESSY (Germany)		10.1063/1.1447206		WOS:000175576400310
Journal article		ESRF04SC6004	France (ESRF)/Italy	Scopigno T., Ruocco G., Sette F., Viliani G.	Short-time dynamics in simple disordered systems	Philosophical Magazine B	82	233-241	2002					10.1080/13642810110085172	WOS:000173420500013
Article from Conference in a Book		ESRF04SH6050	France (ESRF)/Germany/Russia	Shabel'nikov L., Nazmov V., Pantenburg F.J., Mohr J., Saile V., Yunkin V., Kouznetsov V., Pindyurin V., Snigireva I., Snigirev A.	X ray-lens with kinoform refractive profile created by X-ray lithography	Proceedings SPIE	4783	176-184	2002				10.1117/12.455688		
Journal article		ESRF05SP6049	France (ESRF)/France (not ESRF)/Italy/USA	Spezzani C., Torelli P., Sacchi M., Delauney R., Hague C.F., Mirone A., Salmassi F., Gullikson E.M., Underwood S.M.	Magnetic coupling in Co/Cu multilayers : field-dependant antiferromagnetic ordering investigated by resonant  X-ray scattering	Surface Review and Letters	9	921-924	2002				10.1142/S0218625X02003214		WOS:000178109900041
Book chapter		ESRF13SU6070	France (ESRF)/Finland	Suortti P.	X-ray, synchrotron radiation, and neutron diffraction								10.1016/B0-12-227410-5/00831-0		
Book chapter		ESRF05SU6034	Finland/France (ESRF)/Germany	Suortti P., Tschentscher T.	High-energy X-ray scattering at Third-Generation Synchrotron Radiation Sources										
Journal article		ESRF02SU6016	France (ESRF)/France (not ESRF)/Japan/USA	Suzuki H., Gignoux D., Schmitt D., Shigeoka T., Canfield P.C., Detlefs C.	Angular dependence of the metamagnetic process in the frustrated tetragonal compound ErRu2Ge2	Journal of Magnetism and Magnetic Materials	251	16-24	2002				10.1016/S0304-8853(02)00287-1		WOS:000179127400003
Journal article		ESRF05UR6053	France (ESRF)/Germany	Urban K., Feuerbacher M., Klein H.	Plasticity of quasicrystalline alloys and their crystalline intermetallic approximants	Radiation Effects and Defects in Solids	157	137-144	2002		ESRF (Grenoble)		10.1080/10420150211409		WOS:000176050900012
Journal article		ESRF03VA6137	France (ESRF)/France (not ESRF)/The Netherlands/UK	van Dijk N.H., Rodière P., Fåk B., Huxley A., Flouquet J., Fernández-Díaz M.T., Yakhou F.	Uniaxial pressure dependence of the antiferromagnetic order in UPt3	Applied Physics A	74	S586-S588	2002				10.1007/s003390201531		WOS:000181499600196
Journal article		ESRF04AN6026	France (ESRF)/France (not ESRF)/Germany/Russia	Andres D., Kartsovnik M.V., Biberacher W., Weiss H., Balthes E., Müller H., Kushch N.	Orbital effect of a magnetic field on the low-temperature state in the organic metal -(BEDT-TTF)2KHg(SCN)4	Physical Review B	64	161104-1-161104-4	2001				10.1103/PhysRevB.64.161104		WOS:000171866400004
Article from Conference in a Journal		ESRF01AS6004	France (ESRF)/Germany/USA	Assoufid L., Hignette O., Howells M., Irick S., Lammert H., Takacs P.	Future metrology needs for synchrotron radiation grazing-incidence optics	Nuclear Instruments and Methods in Physics Research A	467-468	267-270	2001				10.1016/S0168-9002(01)00296-0		WOS:000170900500063
Article from Conference in a Book		ESRF04BY6006	France (ESRF)/Sweden/USA	Byrd J.M., De Santis S., Stover G., Teytelman D., Jacob J., Serrière V., Georggson M.	Harmonic cavities and longitudinal beam stability in electron storage rings										
Journal article		ESRF05CH6057	France (ESRF)/Spain	Chaboy J., Muñoz-Páez A., Díaz-Moreno S.	Geometrical structure of yttrium and metal-bromine complexes in solution : limitations of extended X-ray absorption fine structure analysis (EXAFS)	Chemistry - A European Journal	7	1102-1108	2001				10.1002/1521-3765(20010302)7:5<1102::AID-CHEM1102>3.0.CO;2-4		WOS:000167417700017
Article from Conference in a Journal		ESRF01DE6002	France (ESRF)/Japan/Spain	de Julián Fernández C., Sangregorio C., Mattei G., Maurizio C., Battaglin G., Gonella F., Lascialfari A., Lo Russo S., Gatteschi D., Mazzoldi P., González J.M., d'Acapito F.	Magnetic properties of Co and Ni based alloy nanoparticles dispersed in a silica matrix	Nuclear Instruments and Methods in Physics Research B	175-177	479-484	2001				10.1016/S0168-583X(00)00600-5		WOS:000169389100087
Journal article		ESRF03DE6054	France (ESRF)/Italy	De Vendittis E., Ursby T., Rullo R., Gogliettino M.A., Masullo M.R., Bocchini V.	Phenylmethanesulfonyl fluoride inactivates an archaeal superoxide dismutase by chemical modification of a specific tyrosine residue: Cloning, sequencing and expression of the gene coding for Sulfolobus solfataricus superoxide dismutase	European Journal of Biochemistry	268	1794-1801	2001					10.1046/j.1432-1327.2001.02052.x	WOS:000167703500033
Article from Conference in a Book		ESRF04GR6036	France (ESRF)/USA	Grigull S., Ishimaru M., Nastasi M., Zorman C.A., Mehregany M.	In situ X-ray diffraction analysis of disorder and strain in ion implanted ceramic thin films	Advances in X-Ray Analysis	44	308-313	2001						
Journal article		ESRF01KU6006	Denmark/France (ESRF)/Germany/USA	Kumpf C., Marks L.D., Ellis D., Smilgies D., Landemark E., Nielsen M., Feidenhans'l R., Zegenhagen J., Bunk O., Zeysing J.H., Su Y., Johnson R.L.	Subsurface dimerization in III-V semiconductor (001) surfaces	Physical Review Letters	86	3586-3589	2001		HASYLAB (Hambourg)		10.1103/PhysRevLett.86.3586		WOS:000168109800032
Journal article		ESRF01KU6007	Denmark/France (ESRF)/Germany/Norway/USA	Kumpf C., Smilgies D., Landemark E., Nielsen M., Feidenhans'l R., Bunk O., Zeysing J.H., Su Y., Johnson R.L., Cao L., Zegenhagen J., Fimland B.O., Marks L.D., Ellis D.	Structure of metal-rich (001) surfaces of III-V compound semiconductors	Physical Review B	64	075307-1-075307-10	2001		HASYLAB (Hambourg)		10.1103/PhysRevB.64.075307		WOS:000170500900064
Journal article		ESRF02LO6005	France (ESRF)/France (not ESRF)	Lorenzo J.E., Bos S., Grenier S., Renevier H., Ravy S.	Comment on "X-ray anomalous scattering study of a charge-ordered state in NaV2O5"	Physical Review Letters	87	189702-1	2001				10.1103/PhysRevLett.87.189702		WOS:000171909500070
Journal article		ESRF05MA6032	France (ESRF)/France (not ESRF)	Marion D., Tarbouriech N., Ruigrok R.W.H., Burmeister W.P., Blanchard L.	Letter to the Editor: Assignment of the 1H, 15N and 13C resonances of the nucleocapsid-binding domain of the Sendai virus Phosphoprotein	Journal of Biomolecular NMR	21	75-76	2001				10.1023/A:1011990021282		WOS:000171145900011
Journal article		ESRF04ME6027	France (ESRF)/France (not ESRF)	Mettout B., Vasseur H.	Multigap ferroelectric and antiferroelectric smectic phases	Europhysics Letters	54	168-174	2001				10.1209/epl/i2001-00291-y		WOS:000167914900006
Journal article		ESRF01MO6003	France (ESRF)/Italy	Monaco G., Fioretto D., Comez L., Ruocco G.	Glass transition and density fluctuations in the fragile glass former orthoterphenyl	Physical Review E	63	061502-1-061502-19	2001					10.1103/PhysRevE.63.061502	WOS:000169285000049
Journal article		ESRF02PO6017	France (ESRF)/Germany/Russia	Potzel W., van Bürck U., Schindelmann P., Kalvius G.M., Smirnov G.V., Gerdau E., Shvyd'ko Y.V., Rüter H.D., Leupold O.	Investigation of radiative coupling and of enlarged decay rates of nuclear oscillators	Physical Review A	63	043810-1-043810-12	2001		HASYLAB (Hambourg)		10.1103/PhysRevA.63.043810		WOS:000168095300116
Journal article		ESRF01RO6009	France (ESRF)/UK	Roberts M.A., Fitch A.N.	Na4Ge7O16.6H2O and Na2.6Rb0.8H0.6Ge7O16.6H2O refined from powder synchrotron X-ray diffraction data	Zeitschrift für Kristallographie	216	225-229	2001		SRS (Daresbury)		10.1524/zkri.216.4.225.23260		WOS:000168282600007
Book chapter		ESRF04RU6061	France (ESRF)	Ruocco G., Sette F.	Amorphous materials : Inelastic X-ray scattering								10.1016/B0-08-043152-6/00043-7		
Journal article		ESRF04SA6023	France (ESRF)/Germany/Italy/Spain	Sayago D.I., Serrano P., Boehme O., Goldoni A., Paolucci G., Román E., Martin-Gago J.A.	Adsorption and desorption of SO2 on the TiO2(110)-(1×1) surface:   A photoemission study	Physical Review B	64	205402-1-205402-7	2001		ELETTRA (Triestre)		10.1103/PhysRevB.64.205402		WOS:000172464600070
Journal article		ESRF01SO6005	France (ESRF)/USA	Song C., Lang J.C., Detlefs C., Létoublon A., Good W., Kim J., Wermeille D., Bud'ko S.L., Canfield P.C., Goldman A.I.	X-ray magnetic circular dichroism study of TbNi2B2C	Physical Review B	64	020403-1-020403-4	2001		APS (Argonne)		10.1103/PhysRevB.64.020403		WOS:000169835700008
Journal article		ESRF05SP6055	France (ESRF)/France (not ESRF)/The Netherlands	Specht A., Ursby T., Weik M., Peng L.Y., Kroon J., Bourgeois D., Goeldner M.	Cryophotolysis of ortho-nitrobenzyl derivatives of enzyme ligands for potential kinetic crystallography of macromolecule	ChemBioChem	2	845-848	2001				10.1002/1439-7633(20011105)2:11<845::AID-CBIC845>3.0.CO;2-C		WOS:000172076400007
Journal article		ESRF02ST6015	Czech Republic/France (ESRF)/Italy	Stichauer L., Mirone A., Turchini S., Prosperi T., Zennaro S., Zema N., Lama F., Pontin R., Simsa Z., Tailhades P., Bonningue C.	X-ray absorption spectroscopy and magnetic circular dichroism of the Mn-ferrite nanocrystalline thin films	Journal of Applied Physics	90	2511-2516	2001		ELETTRA (Triestre)			10.1063/1.1389519	WOS:000170593900063
Article from Conference in a Journal		ESRF05TH6056	Austria/France (ESRF)/Germany	Thiess H., Sepiol B., Rüffer R., Vogl G.	Diffusion in the intermetallic phase of ordered FexSi1-x (0.69 < x < 0.78)	Defect and Diffusion Forum	194-199	363-368	2001					10.4028/www.scientific.net/DDF.194-199.363	WOS:000171690100050
Journal article		ESRF05UN6161	Armenia/Denmark/France (ESRF)/Italy/South Africa/Spain/Sweden/Switzerland/The Netherlands/USA	Unel G., Apyan A., Avakian R.O., Ballestrero S., Biino C., Cenci P., Connell S.H., Eichblatt S., Fonseca T., Freund A., Gianoli A., Groess R., Gorini B., Ispirian K., Ketel J., López A., Luitz S., Mikkelsen U., Menichetti E., Perego A., van Rens B., Sellschop J.P.F., Sona P., Strakhovenko V., Uggerhøj E., Velasco M., Vilakazi Z.Z., Wessely O.	Na59 experiment at CERN	International Journal of Modern Physics A	16	1071-1073	2001				10.1142/S0217751X01008928		WOS:000173465600053
Journal article		ESRF04VA6024	France (ESRF)/France (not ESRF)/The Netherlands	van Dijk N.H., Rodière P., Yakhou F., Fernández-Díaz M.T., Fåk B., Huxley A., Flouquet J.	Magnetic order of UPt3 under uniaxial pressure	Physical Review B	63	104426-1-104426-7	2001				10.1103/PhysRevB.63.104426		WOS:000167402100068
Article from Conference in a Book		ESRF05WA6104	France (ESRF)/Sweden/UK	Wark J.S., Allen A.M., Ansbro P.C., Bucksbaum P.H., Chang Z., Decamp M., Falcone R.W., Heimann P.A., Johnson S.L., Kang I., Kapteyn H.C., Larsson J., Lee R.W., Lindenberg A.M., Merlin R., Missala T., Naylor G., Padmore H.A., Reis D.A., Scheidt K., Sjögren A., Sondhauss P., Wulff M.	Femtosecond x-ray diffraction : experiments and limits	Proceedings SPIE	4143	26-37	2001				10.1117/12.413690		
Article from Conference in a Journal		ESRF03AL6046	France (ESRF)/Sweden	Altarelli M., Johansson P.	Inelastic X-ray scattering: A probe of the electronic properties of cuprate superconductors?	Journal of Physics and Chemistry of Solids	61	473-475	2000				10.1016/S0022-3697(99)00339-X		WOS:000085474100029
Journal article		ESRF00AN6005	France (ESRF)/UK	Ansell S., Neilson G.W.	Anion-anion pairing in concentrated aqueous lithium chloride solution	Journal of Chemical Physics	112	3942-3944	2000					10.1063/1.480994	WOS:000085455600003
Article from Conference in a Journal		ESRF00BA6002	Denmark/France (ESRF)/France (not ESRF)/Germany/South Africa/Switzerland	Baurichter A., Biino C., Clément M., Doble N., Elsener K., Fidecaro G., Freund A., Gatignon L., Grafstroem P., Gyr M., Hage-Ali M., Herr W., Keppler P., Kirsebom K., Klem J., Major J., Medenwaldt R., Mikkelsen U., Moller S.P., Siffert P., Uggerhøj E., Vilakazi Z.Z., Weisse E.	Channeling of high-energy particles in bent crystals - Experiments at the CERN SPS	Nuclear Instruments and Methods in Physics Research B	164-165	27-43	2000				10.1016/S0168-583X(99)01062-9		WOS:000087022500005
Journal article		ESRF03BO6051	France (ESRF)/UK/USA	Boggon T.J., Helliwell J.R., Judge R.A., Olczak A., Siddons D.P., Snell E.H., Stojanoff V.	Synchrotron X-ray reciprocal-space mapping, topography and diffraction resolution studies of macromolecular crystal quality	Acta Crystallographica D	56	868-880	2000		NSLS (Brookhaven)		10.1107/S0907444900005837		WOS:000087784500010
Journal article		ESRF03BO6124	France (ESRF)/France (not ESRF)	Bonnet S., Peyrin F., Turjman F., Prost R.	Tomographic reconstruction using nonseparable wavelets	IEEE Transactions on Image Processing	9	1445-1450	2000					10.1109/83.855441	WOS:000088531500015
Article from Conference in a Journal		ESRF00BR6011	France (ESRF)/Spain/The Netherlands/UK	Bras W., Diakun G.P., Denny R.C., Ferrero C., Levine Y.K., Díaz F.	Scattering from biopolymers with helical symmetry in solution	Journal of Applied Crystallography	33	659-663	2000		SRS (Daresbury)			10.1107/S002188989901328X	WOS:000087248600058
Article from Conference in a Book		ESRF00BR6009	Belgium/France (ESRF)/The Netherlands/UK	Bras W., Diakun G.P., Denny R.C., Gleeson A., Ferrero C., Levine Y.K., Díaz J.F.	Scattering from magnetically oriented microtubule biopolymers	ACS Symposium Series	739	341-353	2000						
Journal article		ESRF03CA6031	France (ESRF)/Germany	Cao L., Sozontov E., Zegenhagen J.	Cubic to tetragonal phase transition of SrTiO3 under epitaxial stress: An X-ray backscattering study	Physica Status Solidi (a)	181	387-404	2000		HASYLAB (Hambourg)		10.1002/1521-396X(200010)181:2<387::AID-PSSA387>3.0.CO;2-5		WOS:000165154800008
Book chapter		ESRF05CL6178	Belgium/France (ESRF)/France (not ESRF)	Cloetens P., Ludwig W., Guigay J.P., Baruchel J., Schlenker M., Van Dyck D.	Phase contrast tomography					ID19					
Journal article		ESRF00DE6003	France (ESRF)/France (not ESRF)/USA	Detlefs C., Bourdarot F., Burlet P., Dervenagas P., Bud'ko S.L., Canfield P.C.	Ordering wave vectors of metamagnetic states in HoNi2B2C: One dimension is not enough	Physical Review B	61	R14916-R14919	2000				10.1103/PhysRevB.61.R14916		WOS:000087654100010
Journal article		ESRF03DI6049	France (ESRF)/Spain	Díaz-Moreno S., Muñoz-Páez A., Chaboy J.	X-ray absorption spectroscopy (XAS) study of the hydration structure of yttrium(III) cations in liquid and glassy states: Eight or nine-fold coordination?	Journal of Physical Chemistry A	104	1278-1286	2000		Photon Factory (Tsukuba, Japan)		10.1021/jp9928255		WOS:000085393600027
Journal article		ESRF03DI6024	France (ESRF)/Spain	Díaz-Moreno S., Muñoz-Páez A., Sánchez Marcos E.	X-ray absorption spectroscopy study of the in-solution structure of Ni2+, Co2+, and Ag+ solvates in acetonitrile including multiple scattering contributions	Journal of Physical Chemistry B	104	11794-11800	2000		SRS (Daresbury)		10.1021/jp002528w		WOS:000165868500029
Journal article		ESRF03FI6070	France (ESRF)/UK	Finney J.L., Bowron D.T., Soper A.K.	The structure of aqueous solutions of tertiary butanol	Journal of Physics Condensed Matter	12	A123-A128	2000				10.1088/0953-8984/12/8A/313		WOS:000085991000014
Journal article		ESRF03FL6052	Denmark/France (ESRF)	Flensburg C., Madsen D.	Atoms in crystals - from experimental charge densities	Acta Crystallographica A	56	24-28	2000				10.1107/S0108767399011009		WOS:000085597100005
Article from Conference in a Book		ESRF05GA6059	France (ESRF)/France (not ESRF)	Galéra R.M., Chioncel L., Rueff J.P., Rogalev A., Giorgetti C., Dartyge E., Brouder C., Alouani M.	XMCD at the 3D metal k-edge in rare earth-transition metal alloys : Influence of the rare earth										
Journal article		ESRF01GO6008	Belgium/France (ESRF)/Germany/The Netherlands/UK	Goderis B., Peeters M., Mathot V.B.F., Koch M.H.J., Bras W., Ryan A.J., Reynaers H.	Morphology of homogeneous copolymers of ethylene and 1-Octene. III. Structural changes during heating as revealed by time-resolved SAXS and WAXD	Journal of Polymer Science B	38	1975-1991	2000		HASYLAB (Hambourg)/SRS (Daresbury)		10.1002/1099-0488(20000801)38:15<1975::AID-POLB30>3.0.CO;2-N		WOS:000088202500003
Journal article		ESRF00GO6008	France (ESRF)/France (not ESRF)/UK	Goyal R., Fitch A.N., Jobic H.	Powder neutron and X-ray diffraction studies of benzene adsorbed in zeolite ZSM-5	Journal of Physical Chemistry B	104	2878-2884	2000		SRS (Daresbury)		10.1021/jp992984o		WOS:000086349300014
Article from Conference in a Book		ESRF05HA6105	France (ESRF)/Germany/USA	Haire R.G., Heathman S., Lindbaum A., Liftin K., Meresse Y., Le Bihan T.	Important new insights into f-electron behavior via ultra-high pressure studies of transplutonium elements	AIP Conference Proceedings	532	369-370	2000				10.1063/1.1292332		
Journal article		ESRF03HE6033	France (ESRF)/Germany/USA	Heggen M., Feuerbacher M., Schall P., Klein H., Fischer I.R., Canfield P.C., Urban K.	Plasticity of icosahedral Zn-Mg-Dy single quasicrystals	Materials Science and Engineering A	294-296	781-785	2000				10.1016/S0921-5093(00)01073-X		WOS:000166175900180
